#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCNB1	KIF4A	9606.ENSP00000256442	9606.ENSP00000363524	0	0	0	0	0.888	0.139	0	0.586	0.957
CCNB1	RRM2	9606.ENSP00000256442	9606.ENSP00000353770	0	0	0	0	0.902	0	0	0.593	0.958
CCNB1	MELK	9606.ENSP00000256442	9606.ENSP00000298048	0	0	0	0	0.921	0.183	0	0.471	0.963
CCNB1	BIRC5	9606.ENSP00000256442	9606.ENSP00000301633	0	0	0	0	0.887	0.153	0	0.683	0.967
CCNB1	E2F1	9606.ENSP00000256442	9606.ENSP00000345571	0	0	0	0	0.250	0.171	0.900	0.554	0.968
CCNB1	TPX2	9606.ENSP00000256442	9606.ENSP00000300403	0	0	0	0	0.945	0	0	0.523	0.973
CCNB1	ASPM	9606.ENSP00000256442	9606.ENSP00000356379	0	0	0	0	0.952	0.057	0	0.473	0.974
CCNB1	PBK	9606.ENSP00000256442	9606.ENSP00000428489	0	0	0	0	0.936	0.263	0	0.494	0.974
CCNB1	SMC4	9606.ENSP00000256442	9606.ENSP00000349961	0	0	0	0	0.617	0.060	0.900	0.428	0.976
CCNB1	PTTG1	9606.ENSP00000256442	9606.ENSP00000377536	0	0	0	0	0.929	0	0	0.792	0.984
CCNB1	CENPF	9606.ENSP00000256442	9606.ENSP00000355922	0	0	0	0	0.849	0	0.720	0.661	0.984
CCNB1	KIF20A	9606.ENSP00000256442	9606.ENSP00000378356	0	0	0	0	0.964	0.139	0	0.611	0.986
CCNB1	H2AFX	9606.ENSP00000256442	9606.ENSP00000434024	0	0	0	0	0.285	0.058	0.900	0.819	0.986
CCNB1	KIF11	9606.ENSP00000256442	9606.ENSP00000260731	0	0	0	0	0.935	0.248	0	0.758	0.987
CCNB1	TOP2A	9606.ENSP00000256442	9606.ENSP00000411532	0	0	0	0	0.964	0.056	0	0.689	0.988
CCNB1	NDC80	9606.ENSP00000256442	9606.ENSP00000261597	0	0	0	0	0.916	0.271	0.720	0.593	0.992
CCNB1	CCNA2	9606.ENSP00000256442	9606.ENSP00000274026	0	0	0	0.738	0.969	0.540	0.720	0.915	0.996
CCNB1	CCNB2	9606.ENSP00000256442	9606.ENSP00000288207	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB1	CDKN1A	9606.ENSP00000256442	9606.ENSP00000384849	0	0	0	0	0	0.898	0.900	0.908	0.998
CCNB1	CDK1	9606.ENSP00000256442	9606.ENSP00000378699	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CCNB1	CKS2	9606.ENSP00000256442	9606.ENSP00000364976	0	0	0	0	0.880	0.988	0.540	0.703	0.999
CCNB2	CDC6	9606.ENSP00000288207	9606.ENSP00000209728	0	0	0	0	0.753	0.682	0	0.730	0.976
CCNB2	MYBL2	9606.ENSP00000288207	9606.ENSP00000217026	0	0	0	0	0.603	0.156	0.900	0.479	0.980
CCNB2	STAG2	9606.ENSP00000288207	9606.ENSP00000218089	0	0	0	0	0.063	0	0.900	0.101	0.908
CCNB2	NUP155	9606.ENSP00000288207	9606.ENSP00000231498	0	0	0	0	0.230	0.066	0.900	0.057	0.923
CCNB2	DLGAP5	9606.ENSP00000288207	9606.ENSP00000247191	0	0	0	0	0.976	0	0	0.493	0.987
CCNB2	NCAPG	9606.ENSP00000288207	9606.ENSP00000251496	0	0	0	0	0.936	0	0.900	0.517	0.996
CCNB2	CCNB1	9606.ENSP00000288207	9606.ENSP00000256442	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB2	KIF11	9606.ENSP00000288207	9606.ENSP00000260731	0	0	0	0	0.964	0.248	0	0.733	0.992
CCNB2	NDC80	9606.ENSP00000288207	9606.ENSP00000261597	0	0	0	0	0.959	0	0	0.441	0.976
CCNB2	CENPE	9606.ENSP00000288207	9606.ENSP00000265148	0	0	0	0	0.871	0.139	0	0.580	0.949
CCNB2	PLK4	9606.ENSP00000288207	9606.ENSP00000270861	0	0	0	0	0.801	0.082	0	0.517	0.904
CCNB2	CCNA2	9606.ENSP00000288207	9606.ENSP00000274026	0	0	0	0.743	0.968	0.181	0.540	0.837	0.989
CCNB2	NUP50	9606.ENSP00000288207	9606.ENSP00000345895	0	0	0	0	0.089	0	0.900	0	0.905
CCNB2	NUP160	9606.ENSP00000288207	9606.ENSP00000367721	0	0	0	0	0.117	0	0.900	0.063	0.910
CCNB2	NUP62	9606.ENSP00000288207	9606.ENSP00000471191	0	0	0	0	0.098	0.096	0.900	0.101	0.916
CCNB2	MAPRE1	9606.ENSP00000288207	9606.ENSP00000364721	0	0	0	0	0.118	0.101	0.900	0.139	0.922
CCNB2	CDKN3	9606.ENSP00000288207	9606.ENSP00000335357	0	0	0	0	0.858	0.153	0	0.404	0.922
CCNB2	CDKN1A	9606.ENSP00000288207	9606.ENSP00000384849	0	0	0	0	0	0.743	0.540	0.436	0.927
CCNB2	KIAA0101	9606.ENSP00000288207	9606.ENSP00000300035	0	0	0	0	0.936	0	0	0.294	0.953
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.912	0	0	0.511	0.955
CCNB2	ASPM	9606.ENSP00000288207	9606.ENSP00000356379	0	0	0	0	0.909	0.057	0	0.518	0.955
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.901	0	0	0.588	0.957
CCNB2	BIRC5	9606.ENSP00000288207	9606.ENSP00000301633	0	0	0	0	0.880	0.153	0	0.638	0.960
CCNB2	RRM2	9606.ENSP00000288207	9606.ENSP00000353770	0	0	0	0	0.909	0	0	0.587	0.961
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.918	0.183	0	0.523	0.965
CCNB2	TPX2	9606.ENSP00000288207	9606.ENSP00000300403	0	0	0	0	0.934	0	0	0.500	0.965
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.922	0.139	0	0.534	0.966
CCNB2	PBK	9606.ENSP00000288207	9606.ENSP00000428489	0	0	0	0	0.950	0.103	0	0.391	0.970
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.934	0	0	0.631	0.974
CCNB2	SMC4	9606.ENSP00000288207	9606.ENSP00000349961	0	0	0	0	0.607	0.060	0.900	0.438	0.976
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.935	0.103	0	0.655	0.978
CCNB2	NUSAP1	9606.ENSP00000288207	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.563	0.980
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.952	0.139	0	0.624	0.983
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.969	0.056	0	0.714	0.991
CCNB2	CKS2	9606.ENSP00000288207	9606.ENSP00000364976	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CCND1	BATF	9606.ENSP00000227507	9606.ENSP00000286639	0	0	0	0	0	0	0.900	0.090	0.905
CCND1	RORA	9606.ENSP00000227507	9606.ENSP00000261523	0	0	0	0	0	0	0.900	0.141	0.910
CCND1	JUNB	9606.ENSP00000227507	9606.ENSP00000303315	0	0	0	0	0	0	0.900	0.346	0.931
CCND1	CCNB1	9606.ENSP00000227507	9606.ENSP00000256442	0	0	0	0.650	0.097	0.078	0.900	0.876	0.937
CCND1	H2AFX	9606.ENSP00000227507	9606.ENSP00000434024	0	0	0	0	0.068	0	0.900	0.495	0.948
CCND1	CREB1	9606.ENSP00000227507	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.609	0.959
CCND1	BIRC5	9606.ENSP00000227507	9606.ENSP00000301633	0	0	0	0	0.085	0	0.900	0.591	0.959
CCND1	FOXO1	9606.ENSP00000227507	9606.ENSP00000368880	0	0	0	0	0	0	0.900	0.732	0.972
CCND1	CDKN2B	9606.ENSP00000227507	9606.ENSP00000276925	0	0	0	0	0.062	0	0.900	0.730	0.972
CCND1	E2F1	9606.ENSP00000227507	9606.ENSP00000345571	0	0	0	0	0.078	0.104	0.900	0.715	0.973
CCND1	E2F4	9606.ENSP00000227507	9606.ENSP00000368686	0	0	0	0	0.062	0.104	0.900	0.746	0.975
CCND1	CDKN2C	9606.ENSP00000227507	9606.ENSP00000262662	0	0	0	0	0.062	0.488	0.900	0.609	0.978
CCND1	JUN	9606.ENSP00000227507	9606.ENSP00000360266	0	0	0	0	0	0.270	0.900	0.774	0.982
CCND1	HSPA8	9606.ENSP00000227507	9606.ENSP00000432083	0	0	0	0	0	0.501	0	0.973	0.986
CCND1	FOS	9606.ENSP00000227507	9606.ENSP00000306245	0	0	0	0	0	0.494	0.900	0.775	0.987
CCND1	CDK1	9606.ENSP00000227507	9606.ENSP00000378699	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CCND1	CDKN1A	9606.ENSP00000227507	9606.ENSP00000384849	0	0	0	0	0.085	0.983	0.900	0.990	0.999
CD151	HSPA4	9606.ENSP00000380565	9606.ENSP00000302961	0	0	0	0	0	0	0	0.930	0.930
CD163	CD36	9606.ENSP00000352071	9606.ENSP00000399421	0	0	0	0	0.264	0	0	0.988	0.991
CD24	FN1	9606.ENSP00000483985	9606.ENSP00000346839	0	0	0	0	0	0	0	0.936	0.936
CD36	MAPK14	9606.ENSP00000399421	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.090	0.905
CD36	PPARGC1A	9606.ENSP00000399421	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0.505	0.948
CD36	PPARG	9606.ENSP00000399421	9606.ENSP00000287820	0	0	0	0	0.064	0	0.900	0.619	0.961
CD36	CD163	9606.ENSP00000399421	9606.ENSP00000352071	0	0	0	0	0.264	0	0	0.988	0.991
CD3EAP	H2AFX	9606.ENSP00000465099	9606.ENSP00000434024	0	0	0	0	0	0	0.900	0	0.900
CD5	CD72	9606.ENSP00000342681	9606.ENSP00000379980	0	0	0	0	0.089	0.491	0	0.988	0.994
CD72	BLNK	9606.ENSP00000379980	9606.ENSP00000224337	0	0	0	0	0.092	0.270	0.900	0.642	0.973
CD72	CD5	9606.ENSP00000379980	9606.ENSP00000342681	0	0	0	0	0.089	0.491	0	0.988	0.994
CD74	CTSC	9606.ENSP00000009530	9606.ENSP00000227266	0	0	0	0	0.076	0	0.900	0.251	0.924
CD74	HLA-DPB1	9606.ENSP00000009530	9606.ENSP00000408146	0	0	0	0	0.350	0.387	0.600	0.582	0.924
CD74	CTSH	9606.ENSP00000009530	9606.ENSP00000220166	0	0	0	0	0.170	0	0.900	0.263	0.933
CD74	HLA-DQB1	9606.ENSP00000009530	9606.ENSP00000364080	0	0	0	0	0.708	0.473	0.600	0.562	0.969
CD74	HLA-DQA1	9606.ENSP00000009530	9606.ENSP00000339398	0	0	0	0	0.589	0.747	0.600	0.670	0.984
CD74	CXCR4	9606.ENSP00000009530	9606.ENSP00000386884	0	0	0	0	0.098	0.270	0	0.988	0.991
CD74	HLA-DRB1	9606.ENSP00000009530	9606.ENSP00000353099	0	0	0	0	0.871	0.173	0.900	0.535	0.994
CDC6	KITLG	9606.ENSP00000209728	9606.ENSP00000228280	0	0	0	0	0	0	0.900	0.069	0.902
CDC6	POLD1	9606.ENSP00000209728	9606.ENSP00000406046	0	0	0	0	0.683	0.184	0	0.715	0.920
CDC6	NCAPG	9606.ENSP00000209728	9606.ENSP00000251496	0	0	0	0	0.901	0	0	0.358	0.934
CDC6	RRM2	9606.ENSP00000209728	9606.ENSP00000353770	0	0	0	0	0.860	0	0	0.548	0.934
CDC6	KIF11	9606.ENSP00000209728	9606.ENSP00000260731	0	0	0	0	0.914	0.057	0	0.310	0.939
CDC6	E2F4	9606.ENSP00000209728	9606.ENSP00000368686	0	0	0	0	0.073	0.104	0.900	0.657	0.967
CDC6	CCNB2	9606.ENSP00000209728	9606.ENSP00000288207	0	0	0	0	0.753	0.682	0	0.730	0.976
CDC6	RFC5	9606.ENSP00000209728	9606.ENSP00000408295	0.093	0	0	0	0.608	0.212	0.900	0.408	0.980
CDC6	E2F1	9606.ENSP00000209728	9606.ENSP00000345571	0	0	0	0	0.290	0.499	0.900	0.656	0.986
CDC6	CCNB1	9606.ENSP00000209728	9606.ENSP00000256442	0	0	0	0	0.813	0.757	0	0.780	0.989
CDC6	CDK1	9606.ENSP00000209728	9606.ENSP00000378699	0	0	0	0	0.816	0.747	0	0.871	0.993
CDC6	MCM10	9606.ENSP00000209728	9606.ENSP00000418268	0	0	0	0	0.822	0.739	0.600	0.908	0.998
CDC6	CCNA2	9606.ENSP00000209728	9606.ENSP00000274026	0	0	0	0	0.916	0.945	0.900	0.831	0.999
CDCA3	DLGAP5	9606.ENSP00000442068	9606.ENSP00000247191	0	0	0	0	0.891	0	0	0.471	0.940
CDCA3	CCNB1	9606.ENSP00000442068	9606.ENSP00000256442	0	0	0	0	0.846	0	0	0.460	0.913
CDCA3	KIF11	9606.ENSP00000442068	9606.ENSP00000260731	0	0	0	0	0.878	0	0	0.467	0.932
CDCA3	CENPE	9606.ENSP00000442068	9606.ENSP00000265148	0	0	0	0	0.885	0	0	0.327	0.919
CDCA3	CCNA2	9606.ENSP00000442068	9606.ENSP00000274026	0	0	0	0	0.881	0	0	0.442	0.930
CDCA3	CCNB2	9606.ENSP00000442068	9606.ENSP00000288207	0	0	0	0	0.912	0	0	0.511	0.955
CDCA3	KIAA0101	9606.ENSP00000442068	9606.ENSP00000300035	0	0	0	0	0.867	0	0	0.632	0.949
CDCA3	TPX2	9606.ENSP00000442068	9606.ENSP00000300403	0	0	0	0	0.871	0	0	0.345	0.912
CDCA3	BIRC5	9606.ENSP00000442068	9606.ENSP00000301633	0	0	0	0	0.895	0	0	0.456	0.940
CDCA3	ASPM	9606.ENSP00000442068	9606.ENSP00000356379	0	0	0	0	0.918	0	0	0.376	0.947
CDCA3	TTK	9606.ENSP00000442068	9606.ENSP00000358813	0	0	0	0	0.887	0	0	0.338	0.922
CDCA3	KIF4A	9606.ENSP00000442068	9606.ENSP00000363524	0	0	0	0	0.872	0	0	0.334	0.911
CDCA3	PTTG1	9606.ENSP00000442068	9606.ENSP00000377536	0	0	0	0	0.841	0	0	0.407	0.901
CDCA3	KIF20A	9606.ENSP00000442068	9606.ENSP00000378356	0	0	0	0	0.895	0	0	0.503	0.945
CDCA3	CDK1	9606.ENSP00000442068	9606.ENSP00000378699	0	0	0	0	0.942	0	0	0.572	0.974
CDCA3	TOP2A	9606.ENSP00000442068	9606.ENSP00000411532	0	0	0	0	0.943	0	0	0.464	0.968
CDCA3	PBK	9606.ENSP00000442068	9606.ENSP00000428489	0	0	0	0	0.938	0	0	0.367	0.959
CDCA3	NUSAP1	9606.ENSP00000442068	9606.ENSP00000453403	0	0	0	0	0.883	0	0	0.511	0.940
CDH1	HGS	9606.ENSP00000261769	9606.ENSP00000331201	0	0	0	0	0.062	0.062	0.900	0.167	0.916
CDH1	CA2	9606.ENSP00000261769	9606.ENSP00000285379	0	0	0	0	0.062	0.058	0.900	0.194	0.919
CDH1	FLOT1	9606.ENSP00000261769	9606.ENSP00000365569	0	0	0	0	0	0.097	0.900	0.260	0.927
CDH1	IQGAP2	9606.ENSP00000261769	9606.ENSP00000274364	0	0	0	0	0.062	0	0.900	0.346	0.933
CDH1	LAMC2	9606.ENSP00000261769	9606.ENSP00000264144	0	0	0	0	0.108	0	0.900	0.336	0.935
CDH1	KIFC3	9606.ENSP00000261769	9606.ENSP00000368976	0	0	0	0	0	0.174	0.900	0.310	0.938
CDH1	GFRA1	9606.ENSP00000261769	9606.ENSP00000347591	0	0	0	0	0	0	0.900	0.448	0.942
CDH1	MMP9	9606.ENSP00000261769	9606.ENSP00000361405	0	0	0	0	0	0.058	0.900	0.835	0.983
CDH1	CTNND2	9606.ENSP00000261769	9606.ENSP00000307134	0	0	0	0	0.062	0.313	0	0.980	0.986
CDH1	SNAI2	9606.ENSP00000261769	9606.ENSP00000380034	0	0	0	0	0	0	0.900	0.908	0.990
CDH2	NTRK2	9606.ENSP00000269141	9606.ENSP00000277120	0	0	0	0	0.075	0.057	0.900	0.322	0.933
CDH2	CTNND2	9606.ENSP00000269141	9606.ENSP00000307134	0	0	0	0	0.097	0.465	0	0.986	0.992
CDK1	CDC6	9606.ENSP00000378699	9606.ENSP00000209728	0	0	0	0	0.816	0.747	0	0.871	0.993
CDK1	STAG2	9606.ENSP00000378699	9606.ENSP00000218089	0	0	0	0	0.062	0	0.900	0.243	0.922
CDK1	CCND1	9606.ENSP00000378699	9606.ENSP00000227507	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CDK1	NUP155	9606.ENSP00000378699	9606.ENSP00000231498	0	0	0	0	0.303	0	0.900	0.167	0.936
CDK1	DLGAP5	9606.ENSP00000378699	9606.ENSP00000247191	0	0	0	0	0.991	0.347	0	0.505	0.996
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.992	0.281	0.900	0.538	0.999
CDK1	CCNB1	9606.ENSP00000378699	9606.ENSP00000256442	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.987	0.559	0	0.835	0.998
CDK1	NDC80	9606.ENSP00000378699	9606.ENSP00000261597	0	0	0	0	0.982	0	0	0.579	0.992
CDK1	CENPE	9606.ENSP00000378699	9606.ENSP00000265148	0	0	0	0	0.970	0.162	0	0.683	0.991
CDK1	CCNA2	9606.ENSP00000378699	9606.ENSP00000274026	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CDK1	SPC25	9606.ENSP00000378699	9606.ENSP00000282074	0	0	0	0	0.927	0	0	0	0.927
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	MELK	9606.ENSP00000378699	9606.ENSP00000298048	0	0	0	0.711	0.982	0.078	0	0.500	0.985
CDK1	KIAA0101	9606.ENSP00000378699	9606.ENSP00000300035	0	0	0	0	0.942	0	0	0.283	0.956
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.572	0.967
CDK1	BIRC5	9606.ENSP00000378699	9606.ENSP00000301633	0	0	0	0	0.963	0.462	0	0.600	0.991
CDK1	CDKN3	9606.ENSP00000378699	9606.ENSP00000335357	0	0	0	0	0.913	0.774	0	0.689	0.993
CDK1	E2F1	9606.ENSP00000378699	9606.ENSP00000345571	0	0	0	0	0.257	0.519	0.900	0.584	0.983
CDK1	NUP50	9606.ENSP00000378699	9606.ENSP00000345895	0	0	0	0	0.100	0	0.900	0.130	0.914
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	RRM2	9606.ENSP00000378699	9606.ENSP00000353770	0	0	0	0	0.972	0.463	0	0.546	0.992
CDK1	CENPF	9606.ENSP00000378699	9606.ENSP00000355922	0	0	0	0	0.858	0	0	0.575	0.937
CDK1	KIF14	9606.ENSP00000378699	9606.ENSP00000356319	0	0	0	0	0.795	0.354	0	0.346	0.906
CDK1	ASPM	9606.ENSP00000378699	9606.ENSP00000356379	0	0	0	0	0.991	0.057	0	0.437	0.994
CDK1	LMNA	9606.ENSP00000378699	9606.ENSP00000357283	0	0	0	0	0.108	0.213	0.900	0.555	0.964
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.650	0.990	0.130	0	0.599	0.993
CDK1	ZWINT	9606.ENSP00000378699	9606.ENSP00000363055	0	0	0	0	0.842	0	0	0.459	0.911
CDK1	KIF4A	9606.ENSP00000378699	9606.ENSP00000363524	0	0	0	0	0.942	0.152	0	0.668	0.982
CDK1	CKS2	9606.ENSP00000378699	9606.ENSP00000364976	0	0	0	0	0.965	0.994	0.540	0.946	0.999
CDK1	NUP160	9606.ENSP00000378699	9606.ENSP00000367721	0	0	0	0	0.137	0	0.900	0.082	0.913
CDK1	E2F4	9606.ENSP00000378699	9606.ENSP00000368686	0	0	0	0	0.123	0.257	0.900	0.647	0.973
CDK1	HMMR	9606.ENSP00000378699	9606.ENSP00000377492	0	0	0	0	0.926	0	0	0.325	0.948
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.941	0.213	0	0.736	0.986
CDK1	KIF20A	9606.ENSP00000378699	9606.ENSP00000378356	0	0	0	0	0.964	0.152	0	0.583	0.986
CDK1	CBFB	9606.ENSP00000378699	9606.ENSP00000415151	0	0	0	0	0.090	0	0.900	0	0.905
CDK1	MCM10	9606.ENSP00000378699	9606.ENSP00000418268	0	0	0	0	0.837	0	0	0.507	0.916
CDK1	NUP62	9606.ENSP00000378699	9606.ENSP00000471191	0	0	0	0	0.163	0	0.900	0.199	0.927
CDK1	H2AFX	9606.ENSP00000378699	9606.ENSP00000434024	0	0	0	0	0.258	0.077	0.900	0.583	0.967
CDK1	CDCA3	9606.ENSP00000378699	9606.ENSP00000442068	0	0	0	0	0.942	0	0	0.572	0.974
CDK1	NUSAP1	9606.ENSP00000378699	9606.ENSP00000453403	0	0	0	0	0.992	0	0	0.462	0.995
CDK1	TOP2A	9606.ENSP00000378699	9606.ENSP00000411532	0	0	0	0	0.988	0.225	0	0.672	0.996
CDK1	PBK	9606.ENSP00000378699	9606.ENSP00000428489	0	0	0	0	0.989	0.474	0	0.784	0.998
CDK1	CDKN1A	9606.ENSP00000378699	9606.ENSP00000384849	0	0	0	0	0.052	0.908	0.900	0.973	0.999
CDKN1A	TFAP2C	9606.ENSP00000384849	9606.ENSP00000201031	0	0	0	0	0	0	0.900	0.220	0.918
CDKN1A	CCND1	9606.ENSP00000384849	9606.ENSP00000227507	0	0	0	0	0.085	0.983	0.900	0.990	0.999
CDKN1A	CCNB1	9606.ENSP00000384849	9606.ENSP00000256442	0	0	0	0	0	0.898	0.900	0.908	0.998
CDKN1A	AKT3	9606.ENSP00000384849	9606.ENSP00000263826	0	0	0	0	0	0.059	0.900	0.333	0.931
CDKN1A	CCNA2	9606.ENSP00000384849	9606.ENSP00000274026	0	0	0	0	0.061	0.921	0.800	0.972	0.999
CDKN1A	CDKN2B	9606.ENSP00000384849	9606.ENSP00000276925	0	0	0	0	0.097	0	0.650	0.820	0.938
CDKN1A	CCNB2	9606.ENSP00000384849	9606.ENSP00000288207	0	0	0	0	0	0.743	0.540	0.436	0.927
CDKN1A	E2F1	9606.ENSP00000384849	9606.ENSP00000345571	0	0	0	0	0.052	0.273	0.900	0.672	0.974
CDKN1A	MCL1	9606.ENSP00000384849	9606.ENSP00000358022	0	0	0	0	0.060	0	0.900	0.558	0.954
CDKN1A	PTP4A1	9606.ENSP00000384849	9606.ENSP00000359685	0	0	0	0	0	0	0.900	0.096	0.905
CDKN1A	JUN	9606.ENSP00000384849	9606.ENSP00000360266	0	0	0	0	0.079	0.270	0.900	0.616	0.970
CDKN1A	E2F4	9606.ENSP00000384849	9606.ENSP00000368686	0	0	0	0	0.052	0	0.900	0.622	0.961
CDKN1A	CDK1	9606.ENSP00000384849	9606.ENSP00000378699	0	0	0	0	0.052	0.908	0.900	0.973	0.999
CDKN1A	CBFB	9606.ENSP00000384849	9606.ENSP00000415151	0	0	0	0	0	0	0.900	0.206	0.917
CDKN1A	CREB1	9606.ENSP00000384849	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.414	0.938
CDKN2B	CCND1	9606.ENSP00000276925	9606.ENSP00000227507	0	0	0	0	0.062	0	0.900	0.730	0.972
CDKN2B	CDKN1A	9606.ENSP00000276925	9606.ENSP00000384849	0	0	0	0	0.097	0	0.650	0.820	0.938
CDKN2C	CCND1	9606.ENSP00000262662	9606.ENSP00000227507	0	0	0	0	0.062	0.488	0.900	0.609	0.978
CDKN3	DLGAP5	9606.ENSP00000335357	9606.ENSP00000247191	0	0	0	0	0.913	0.057	0	0.101	0.920
CDKN3	NCAPG	9606.ENSP00000335357	9606.ENSP00000251496	0	0	0	0	0.904	0.056	0	0.312	0.932
CDKN3	CCNB1	9606.ENSP00000335357	9606.ENSP00000256442	0	0	0	0	0.867	0.153	0	0.598	0.951
CDKN3	CCNA2	9606.ENSP00000335357	9606.ENSP00000274026	0	0	0	0	0.886	0.085	0	0.790	0.976
CDKN3	CCNB2	9606.ENSP00000335357	9606.ENSP00000288207	0	0	0	0	0.858	0.153	0	0.404	0.922
CDKN3	MELK	9606.ENSP00000335357	9606.ENSP00000298048	0	0	0	0	0.899	0.143	0	0.117	0.917
CDKN3	TOP2A	9606.ENSP00000335357	9606.ENSP00000411532	0	0	0	0	0.875	0	0	0.316	0.911
CDKN3	PTTG1	9606.ENSP00000335357	9606.ENSP00000377536	0	0	0	0	0.907	0	0	0.177	0.920
CDKN3	PBK	9606.ENSP00000335357	9606.ENSP00000428489	0	0	0	0	0.904	0.111	0	0.152	0.922
CDKN3	ASPM	9606.ENSP00000335357	9606.ENSP00000356379	0	0	0	0	0.897	0.145	0	0.197	0.923
CDKN3	CDK1	9606.ENSP00000335357	9606.ENSP00000378699	0	0	0	0	0.913	0.774	0	0.689	0.993
CDO1	GAD1	9606.ENSP00000250535	9606.ENSP00000350928	0	0	0	0	0.062	0	0.900	0.067	0.904
CENPE	DLGAP5	9606.ENSP00000265148	9606.ENSP00000247191	0	0	0	0	0.974	0.056	0	0.538	0.987
CENPE	NCAPG	9606.ENSP00000265148	9606.ENSP00000251496	0	0	0	0	0.967	0.077	0	0.405	0.980
CENPE	CCNB1	9606.ENSP00000265148	9606.ENSP00000256442	0	0	0	0	0.829	0.139	0	0.658	0.945
CENPE	KIF11	9606.ENSP00000265148	9606.ENSP00000260731	0	0	0	0.624	0.969	0.369	0.500	0.903	0.993
CENPE	NDC80	9606.ENSP00000265148	9606.ENSP00000261597	0	0	0	0	0.959	0.742	0	0.849	0.998
CENPE	DEPDC1	9606.ENSP00000265148	9606.ENSP00000412292	0	0	0	0	0.869	0	0	0.269	0.900
CENPE	MIS18BP1	9606.ENSP00000265148	9606.ENSP00000309790	0	0	0	0	0.867	0	0	0.298	0.902
CENPE	BIRC5	9606.ENSP00000265148	9606.ENSP00000301633	0	0	0	0	0.768	0.069	0	0.586	0.903
CENPE	PLK4	9606.ENSP00000265148	9606.ENSP00000270861	0	0	0	0	0.780	0.369	0	0.422	0.912
CENPE	CDCA3	9606.ENSP00000265148	9606.ENSP00000442068	0	0	0	0	0.885	0	0	0.327	0.919
CENPE	ZWINT	9606.ENSP00000265148	9606.ENSP00000363055	0	0	0	0	0.677	0.347	0	0.664	0.923
CENPE	TPX2	9606.ENSP00000265148	9606.ENSP00000300403	0	0	0	0	0.887	0	0	0.508	0.942
CENPE	CCNB2	9606.ENSP00000265148	9606.ENSP00000288207	0	0	0	0	0.871	0.139	0	0.580	0.949
CENPE	CASC5	9606.ENSP00000265148	9606.ENSP00000335463	0	0	0	0	0.784	0	0	0.802	0.955
CENPE	SMC4	9606.ENSP00000265148	9606.ENSP00000349961	0	0	0	0	0.940	0.122	0	0.418	0.967
CENPE	KIF4A	9606.ENSP00000265148	9606.ENSP00000363524	0	0	0	0.631	0.917	0	0.500	0.800	0.969
CENPE	NUSAP1	9606.ENSP00000265148	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.427	0.974
CENPE	KIF20A	9606.ENSP00000265148	9606.ENSP00000378356	0	0	0	0.572	0.923	0.270	0.500	0.643	0.977
CENPE	TOP2A	9606.ENSP00000265148	9606.ENSP00000411532	0	0	0	0	0.959	0	0	0.538	0.980
