#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.935	0.103	0	0.655	0.978
CCNB2	NUSAP1	9606.ENSP00000288207	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.563	0.980
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.952	0.139	0	0.624	0.983
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.969	0.056	0	0.714	0.991
CCNB2	CKS2	9606.ENSP00000288207	9606.ENSP00000364976	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CCND1	LYN	9606.ENSP00000227507	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.286	0.925
CCND1	CCNB1	9606.ENSP00000227507	9606.ENSP00000256442	0	0	0	0.650	0.097	0.078	0.900	0.876	0.937
CCND1	BIRC5	9606.ENSP00000227507	9606.ENSP00000301633	0	0	0	0	0.085	0	0.900	0.591	0.959
CCND1	HSPA8	9606.ENSP00000227507	9606.ENSP00000432083	0	0	0	0	0	0.501	0	0.973	0.986
CCND1	CDK1	9606.ENSP00000227507	9606.ENSP00000378699	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CCND1	CDKN1A	9606.ENSP00000227507	9606.ENSP00000384849	0	0	0	0	0.085	0.983	0.900	0.990	0.999
CDCA3	DLGAP5	9606.ENSP00000442068	9606.ENSP00000247191	0	0	0	0	0.891	0	0	0.471	0.940
CDCA3	CCNB1	9606.ENSP00000442068	9606.ENSP00000256442	0	0	0	0	0.846	0	0	0.460	0.913
CDCA3	KIF11	9606.ENSP00000442068	9606.ENSP00000260731	0	0	0	0	0.878	0	0	0.467	0.932
CDCA3	CENPE	9606.ENSP00000442068	9606.ENSP00000265148	0	0	0	0	0.885	0	0	0.327	0.919
CDCA3	CCNA2	9606.ENSP00000442068	9606.ENSP00000274026	0	0	0	0	0.881	0	0	0.442	0.930
CDCA3	CCNB2	9606.ENSP00000442068	9606.ENSP00000288207	0	0	0	0	0.912	0	0	0.511	0.955
CDCA3	KIAA0101	9606.ENSP00000442068	9606.ENSP00000300035	0	0	0	0	0.867	0	0	0.632	0.949
CDCA3	TPX2	9606.ENSP00000442068	9606.ENSP00000300403	0	0	0	0	0.871	0	0	0.345	0.912
CDCA3	BIRC5	9606.ENSP00000442068	9606.ENSP00000301633	0	0	0	0	0.895	0	0	0.456	0.940
CDCA3	ASPM	9606.ENSP00000442068	9606.ENSP00000356379	0	0	0	0	0.918	0	0	0.376	0.947
CDCA3	TTK	9606.ENSP00000442068	9606.ENSP00000358813	0	0	0	0	0.887	0	0	0.338	0.922
CDCA3	KIF4A	9606.ENSP00000442068	9606.ENSP00000363524	0	0	0	0	0.872	0	0	0.334	0.911
CDCA3	PTTG1	9606.ENSP00000442068	9606.ENSP00000377536	0	0	0	0	0.841	0	0	0.407	0.901
CDCA3	KIF20A	9606.ENSP00000442068	9606.ENSP00000378356	0	0	0	0	0.895	0	0	0.503	0.945
CDCA3	CDK1	9606.ENSP00000442068	9606.ENSP00000378699	0	0	0	0	0.942	0	0	0.572	0.974
CDCA3	TOP2A	9606.ENSP00000442068	9606.ENSP00000411532	0	0	0	0	0.943	0	0	0.464	0.968
CDCA3	PBK	9606.ENSP00000442068	9606.ENSP00000428489	0	0	0	0	0.938	0	0	0.367	0.959
CDCA3	NUSAP1	9606.ENSP00000442068	9606.ENSP00000453403	0	0	0	0	0.883	0	0	0.511	0.940
CDH1	F2RL2	9606.ENSP00000261769	9606.ENSP00000296641	0	0	0	0	0	0	0.900	0.045	0.900
CDH1	CA2	9606.ENSP00000261769	9606.ENSP00000285379	0	0	0	0	0.062	0.058	0.900	0.194	0.919
CDH1	LAMC2	9606.ENSP00000261769	9606.ENSP00000264144	0	0	0	0	0.108	0	0.900	0.336	0.935
CDH1	GFRA1	9606.ENSP00000261769	9606.ENSP00000347591	0	0	0	0	0	0	0.900	0.448	0.942
CDH1	MMP9	9606.ENSP00000261769	9606.ENSP00000361405	0	0	0	0	0	0.058	0.900	0.835	0.983
CDH1	MET	9606.ENSP00000261769	9606.ENSP00000317272	0	0	0	0	0.062	0.282	0.900	0.987	0.999
CDH2	MET	9606.ENSP00000269141	9606.ENSP00000317272	0	0	0	0	0.062	0.057	0.900	0.521	0.951
CDK1	CCND1	9606.ENSP00000378699	9606.ENSP00000227507	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CDK1	NUP155	9606.ENSP00000378699	9606.ENSP00000231498	0	0	0	0	0.303	0	0.900	0.167	0.936
CDK1	DLGAP5	9606.ENSP00000378699	9606.ENSP00000247191	0	0	0	0	0.991	0.347	0	0.505	0.996
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.992	0.281	0.900	0.538	0.999
CDK1	CCNB1	9606.ENSP00000378699	9606.ENSP00000256442	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.987	0.559	0	0.835	0.998
CDK1	CENPE	9606.ENSP00000378699	9606.ENSP00000265148	0	0	0	0	0.970	0.162	0	0.683	0.991
CDK1	PRKAR2B	9606.ENSP00000378699	9606.ENSP00000265717	0	0	0	0	0.069	0.076	0.900	0.181	0.920
CDK1	ANLN	9606.ENSP00000378699	9606.ENSP00000265748	0	0	0	0	0.869	0	0	0.547	0.938
CDK1	CCNA2	9606.ENSP00000378699	9606.ENSP00000274026	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	MELK	9606.ENSP00000378699	9606.ENSP00000298048	0	0	0	0.711	0.982	0.078	0	0.500	0.985
CDK1	KIAA0101	9606.ENSP00000378699	9606.ENSP00000300035	0	0	0	0	0.942	0	0	0.283	0.956
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.572	0.967
CDK1	BIRC5	9606.ENSP00000378699	9606.ENSP00000301633	0	0	0	0	0.963	0.462	0	0.600	0.991
CDK1	PTCH1	9606.ENSP00000378699	9606.ENSP00000332353	0	0	0	0	0	0.213	0.900	0.303	0.940
CDK1	CDKN3	9606.ENSP00000378699	9606.ENSP00000335357	0	0	0	0	0.913	0.774	0	0.689	0.993
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	RRM2	9606.ENSP00000378699	9606.ENSP00000353770	0	0	0	0	0.972	0.463	0	0.546	0.992
CDK1	CENPF	9606.ENSP00000378699	9606.ENSP00000355922	0	0	0	0	0.858	0	0	0.575	0.937
CDK1	KIF14	9606.ENSP00000378699	9606.ENSP00000356319	0	0	0	0	0.795	0.354	0	0.346	0.906
CDK1	ASPM	9606.ENSP00000378699	9606.ENSP00000356379	0	0	0	0	0.991	0.057	0	0.437	0.994
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.650	0.990	0.130	0	0.599	0.993
CDK1	ZWINT	9606.ENSP00000378699	9606.ENSP00000363055	0	0	0	0	0.842	0	0	0.459	0.911
CDK1	KIF4A	9606.ENSP00000378699	9606.ENSP00000363524	0	0	0	0	0.942	0.152	0	0.668	0.982
CDK1	CKS2	9606.ENSP00000378699	9606.ENSP00000364976	0	0	0	0	0.965	0.994	0.540	0.946	0.999
CDK1	NUP160	9606.ENSP00000378699	9606.ENSP00000367721	0	0	0	0	0.137	0	0.900	0.082	0.913
CDK1	HMMR	9606.ENSP00000378699	9606.ENSP00000377492	0	0	0	0	0.926	0	0	0.325	0.948
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.941	0.213	0	0.736	0.986
CDK1	KIF20A	9606.ENSP00000378699	9606.ENSP00000378356	0	0	0	0	0.964	0.152	0	0.583	0.986
CDK1	CBFB	9606.ENSP00000378699	9606.ENSP00000415151	0	0	0	0	0.090	0	0.900	0	0.905
CDK1	NUP88	9606.ENSP00000378699	9606.ENSP00000458954	0	0	0	0	0.088	0	0.900	0.082	0.909
CDK1	MCM10	9606.ENSP00000378699	9606.ENSP00000418268	0	0	0	0	0.837	0	0	0.507	0.916
CDK1	NUP62	9606.ENSP00000378699	9606.ENSP00000471191	0	0	0	0	0.163	0	0.900	0.199	0.927
CDK1	NUP153	9606.ENSP00000378699	9606.ENSP00000444029	0	0	0	0	0.108	0.076	0.900	0.301	0.934
CDK1	CDCA3	9606.ENSP00000378699	9606.ENSP00000442068	0	0	0	0	0.942	0	0	0.572	0.974
CDK1	NUSAP1	9606.ENSP00000378699	9606.ENSP00000453403	0	0	0	0	0.992	0	0	0.462	0.995
CDK1	TOP2A	9606.ENSP00000378699	9606.ENSP00000411532	0	0	0	0	0.988	0.225	0	0.672	0.996
CDK1	PBK	9606.ENSP00000378699	9606.ENSP00000428489	0	0	0	0	0.989	0.474	0	0.784	0.998
CDK1	CDKN1A	9606.ENSP00000378699	9606.ENSP00000384849	0	0	0	0	0.052	0.908	0.900	0.973	0.999
CDKN1A	CCND1	9606.ENSP00000384849	9606.ENSP00000227507	0	0	0	0	0.085	0.983	0.900	0.990	0.999
CDKN1A	CCNB1	9606.ENSP00000384849	9606.ENSP00000256442	0	0	0	0	0	0.898	0.900	0.908	0.998
CDKN1A	CCNA2	9606.ENSP00000384849	9606.ENSP00000274026	0	0	0	0	0.061	0.921	0.800	0.972	0.999
CDKN1A	CCNB2	9606.ENSP00000384849	9606.ENSP00000288207	0	0	0	0	0	0.743	0.540	0.436	0.927
CDKN1A	CDK1	9606.ENSP00000384849	9606.ENSP00000378699	0	0	0	0	0.052	0.908	0.900	0.973	0.999
CDKN1A	CEBPA	9606.ENSP00000384849	9606.ENSP00000427514	0	0	0	0	0.049	0.334	0.800	0.391	0.912
CDKN1A	LYN	9606.ENSP00000384849	9606.ENSP00000428924	0	0	0	0	0	0.059	0.900	0.167	0.914
CDKN1A	CBFB	9606.ENSP00000384849	9606.ENSP00000415151	0	0	0	0	0	0	0.900	0.206	0.917
CDKN3	DLGAP5	9606.ENSP00000335357	9606.ENSP00000247191	0	0	0	0	0.913	0.057	0	0.101	0.920
CDKN3	NCAPG	9606.ENSP00000335357	9606.ENSP00000251496	0	0	0	0	0.904	0.056	0	0.312	0.932
CDKN3	CCNB1	9606.ENSP00000335357	9606.ENSP00000256442	0	0	0	0	0.867	0.153	0	0.598	0.951
CDKN3	CCNA2	9606.ENSP00000335357	9606.ENSP00000274026	0	0	0	0	0.886	0.085	0	0.790	0.976
CDKN3	CCNB2	9606.ENSP00000335357	9606.ENSP00000288207	0	0	0	0	0.858	0.153	0	0.404	0.922
CDKN3	MELK	9606.ENSP00000335357	9606.ENSP00000298048	0	0	0	0	0.899	0.143	0	0.117	0.917
CDKN3	TOP2A	9606.ENSP00000335357	9606.ENSP00000411532	0	0	0	0	0.875	0	0	0.316	0.911
CDKN3	PTTG1	9606.ENSP00000335357	9606.ENSP00000377536	0	0	0	0	0.907	0	0	0.177	0.920
CDKN3	PBK	9606.ENSP00000335357	9606.ENSP00000428489	0	0	0	0	0.904	0.111	0	0.152	0.922
CDKN3	ASPM	9606.ENSP00000335357	9606.ENSP00000356379	0	0	0	0	0.897	0.145	0	0.197	0.923
CDKN3	CDK1	9606.ENSP00000335357	9606.ENSP00000378699	0	0	0	0	0.913	0.774	0	0.689	0.993
CEBPA	PPARGC1A	9606.ENSP00000427514	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0.637	0.962
CEBPA	PPARG	9606.ENSP00000427514	9606.ENSP00000287820	0	0	0	0	0.062	0.069	0.900	0.949	0.995
CEBPA	CDKN1A	9606.ENSP00000427514	9606.ENSP00000384849	0	0	0	0	0.049	0.334	0.800	0.391	0.912
CEBPA	HELZ2	9606.ENSP00000427514	9606.ENSP00000417401	0	0	0	0	0	0	0.900	0.093	0.905
CENPE	DLGAP5	9606.ENSP00000265148	9606.ENSP00000247191	0	0	0	0	0.974	0.056	0	0.538	0.987
CENPE	NCAPG	9606.ENSP00000265148	9606.ENSP00000251496	0	0	0	0	0.967	0.077	0	0.405	0.980
CENPE	CCNB1	9606.ENSP00000265148	9606.ENSP00000256442	0	0	0	0	0.829	0.139	0	0.658	0.945
CENPE	KIF11	9606.ENSP00000265148	9606.ENSP00000260731	0	0	0	0.624	0.969	0.369	0.500	0.903	0.993
CENPE	BIRC5	9606.ENSP00000265148	9606.ENSP00000301633	0	0	0	0	0.768	0.069	0	0.586	0.903
CENPE	PLK4	9606.ENSP00000265148	9606.ENSP00000270861	0	0	0	0	0.780	0.369	0	0.422	0.912
CENPE	CDCA3	9606.ENSP00000265148	9606.ENSP00000442068	0	0	0	0	0.885	0	0	0.327	0.919
CENPE	ZWINT	9606.ENSP00000265148	9606.ENSP00000363055	0	0	0	0	0.677	0.347	0	0.664	0.923
CENPE	TPX2	9606.ENSP00000265148	9606.ENSP00000300403	0	0	0	0	0.887	0	0	0.508	0.942
CENPE	CCNB2	9606.ENSP00000265148	9606.ENSP00000288207	0	0	0	0	0.871	0.139	0	0.580	0.949
CENPE	SMC4	9606.ENSP00000265148	9606.ENSP00000349961	0	0	0	0	0.940	0.122	0	0.418	0.967
CENPE	KIF4A	9606.ENSP00000265148	9606.ENSP00000363524	0	0	0	0.631	0.917	0	0.500	0.800	0.969
CENPE	NUSAP1	9606.ENSP00000265148	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.427	0.974
CENPE	KIF20A	9606.ENSP00000265148	9606.ENSP00000378356	0	0	0	0.572	0.923	0.270	0.500	0.643	0.977
CENPE	TOP2A	9606.ENSP00000265148	9606.ENSP00000411532	0	0	0	0	0.959	0	0	0.538	0.980
CENPE	CCNA2	9606.ENSP00000265148	9606.ENSP00000274026	0	0	0	0	0.963	0.151	0	0.511	0.983
CENPE	CDK1	9606.ENSP00000265148	9606.ENSP00000378699	0	0	0	0	0.970	0.162	0	0.683	0.991
CENPE	TTK	9606.ENSP00000265148	9606.ENSP00000358813	0	0	0	0	0.983	0.150	0	0.583	0.993
CENPE	ASPM	9606.ENSP00000265148	9606.ENSP00000356379	0	0	0	0	0.985	0.243	0	0.546	0.994
CENPE	CENPF	9606.ENSP00000265148	9606.ENSP00000355922	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	DLGAP5	9606.ENSP00000355922	9606.ENSP00000247191	0	0	0	0	0.931	0	0	0.568	0.969
CENPF	NCAPG	9606.ENSP00000355922	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.525	0.961
CENPF	CCNB1	9606.ENSP00000355922	9606.ENSP00000256442	0	0	0	0	0.849	0	0.720	0.661	0.984
CENPF	KIF11	9606.ENSP00000355922	9606.ENSP00000260731	0	0	0	0	0.925	0	0	0.563	0.966
CENPF	CENPE	9606.ENSP00000355922	9606.ENSP00000265148	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	ANLN	9606.ENSP00000355922	9606.ENSP00000265748	0	0	0	0	0.805	0.270	0	0.512	0.924
CENPF	CCNA2	9606.ENSP00000355922	9606.ENSP00000274026	0	0	0	0	0.909	0	0	0.499	0.952
CENPF	CCNB2	9606.ENSP00000355922	9606.ENSP00000288207	0	0	0	0	0.901	0	0	0.588	0.957
CENPF	MELK	9606.ENSP00000355922	9606.ENSP00000298048	0	0	0	0	0.874	0	0	0.508	0.935
CENPF	TPX2	9606.ENSP00000355922	9606.ENSP00000300403	0	0	0	0	0.892	0	0	0.559	0.950
CENPF	BIRC5	9606.ENSP00000355922	9606.ENSP00000301633	0	0	0	0	0.809	0	0	0.602	0.920
CENPF	RRM2	9606.ENSP00000355922	9606.ENSP00000353770	0	0	0	0	0.915	0	0	0.465	0.952
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.842	0	0	0.500	0.917
CENPF	KIF14	9606.ENSP00000355922	9606.ENSP00000356319	0	0	0	0	0.809	0.270	0	0.515	0.926
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.880	0	0	0.459	0.932
CENPF	CDK1	9606.ENSP00000355922	9606.ENSP00000378699	0	0	0	0	0.858	0	0	0.575	0.937
CENPF	PTTG1	9606.ENSP00000355922	9606.ENSP00000377536	0	0	0	0	0.856	0	0	0.608	0.941
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.916	0	0	0.459	0.952
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.926	0	0	0.522	0.963
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.935	0	0	0.517	0.967
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000453403	0	0	0	0	0.950	0	0	0.561	0.977
CENPF	ASPM	9606.ENSP00000355922	9606.ENSP00000356379	0	0	0	0	0.962	0	0	0.629	0.985
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.963	0	0	0.641	0.986
CES1	RBP4	9606.ENSP00000353720	9606.ENSP00000360522	0	0	0	0	0.146	0	0.900	0.249	0.930
CFTR	CXCL12	9606.ENSP00000003084	9606.ENSP00000379140	0	0	0	0	0	0	0.900	0.113	0.907
CFTR	AGT	9606.ENSP00000003084	9606.ENSP00000355627	0	0	0	0	0	0	0.900	0.147	0.911
CFTR	PRKAR2B	9606.ENSP00000003084	9606.ENSP00000265717	0	0	0	0	0.056	0.056	0.900	0.317	0.931
CFTR	KRT8	9606.ENSP00000003084	9606.ENSP00000449404	0	0	0	0	0	0.549	0	0.875	0.941
CFTR	HSPA8	9606.ENSP00000003084	9606.ENSP00000432083	0	0	0	0	0.062	0.872	0.600	0.977	0.998
CKS2	NCAPG	9606.ENSP00000364976	9606.ENSP00000251496	0	0	0	0	0.918	0	0	0.375	0.946
CKS2	CCNB1	9606.ENSP00000364976	9606.ENSP00000256442	0	0	0	0	0.880	0.988	0.540	0.703	0.999
CKS2	CCNA2	9606.ENSP00000364976	9606.ENSP00000274026	0	0	0	0	0.834	0.903	0.540	0.554	0.996
CKS2	CCNB2	9606.ENSP00000364976	9606.ENSP00000288207	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CKS2	BIRC5	9606.ENSP00000364976	9606.ENSP00000301633	0	0	0	0	0.836	0	0	0.433	0.903
CKS2	ASPM	9606.ENSP00000364976	9606.ENSP00000356379	0	0	0	0	0.917	0	0	0.143	0.926
CKS2	TTK	9606.ENSP00000364976	9606.ENSP00000358813	0	0	0	0	0.870	0.104	0	0.459	0.931
CKS2	TOP2A	9606.ENSP00000364976	9606.ENSP00000411532	0	0	0	0	0.824	0	0	0.497	0.908
CKS2	PTTG1	9606.ENSP00000364976	9606.ENSP00000377536	0	0	0	0	0.848	0	0	0.438	0.911
CKS2	NUSAP1	9606.ENSP00000364976	9606.ENSP00000453403	0	0	0	0	0.849	0	0	0.511	0.923
CKS2	CDK1	9606.ENSP00000364976	9606.ENSP00000378699	0	0	0	0	0.965	0.994	0.540	0.946	0.999
COL1A1	P4HA1	9606.ENSP00000225964	9606.ENSP00000263556	0	0	0	0	0.089	0.043	0.900	0.393	0.940
COL1A1	COL5A1	9606.ENSP00000225964	9606.ENSP00000360882	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL5A1	COL1A1	9606.ENSP00000360882	9606.ENSP00000225964	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL5A1	P4HA1	9606.ENSP00000360882	9606.ENSP00000263556	0	0	0	0	0.096	0	0.900	0.323	0.933
COL8A1	P4HA1	9606.ENSP00000261037	9606.ENSP00000263556	0	0	0	0	0.060	0	0.900	0.176	0.915
CXCL10	IL1B	9606.ENSP00000305651	9606.ENSP00000263341	0	0	0	0	0.242	0	0.900	0.863	0.988
CXCL10	GNAI2	9606.ENSP00000305651	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0	0.900
CXCL10	CCL8	9606.ENSP00000305651	9606.ENSP00000378118	0	0	0	0	0.573	0.270	0	0.753	0.916
CXCL10	CXCL2	9606.ENSP00000305651	9606.ENSP00000427279	0	0	0	0	0.139	0	0.600	0.807	0.927
CXCL10	CXCL8	9606.ENSP00000305651	9606.ENSP00000306512	0	0	0	0	0.145	0	0.600	0.879	0.955
CXCL12	CFTR	9606.ENSP00000379140	9606.ENSP00000003084	0	0	0	0	0	0	0.900	0.113	0.907
CXCL12	PRKAR2B	9606.ENSP00000379140	9606.ENSP00000265717	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAI2	9606.ENSP00000379140	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.108	0.906
CXCL12	AGT	9606.ENSP00000379140	9606.ENSP00000355627	0	0	0	0	0.069	0	0.900	0.091	0.907
CXCL2	IL1B	9606.ENSP00000427279	9606.ENSP00000263341	0	0	0	0	0.591	0	0.900	0.874	0.994
CXCL2	CXCL10	9606.ENSP00000427279	9606.ENSP00000305651	0	0	0	0	0.139	0	0.600	0.807	0.927
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0.679	0	0.900	0.948	0.998
CXCL8	CXCL10	9606.ENSP00000306512	9606.ENSP00000305651	0	0	0	0	0.145	0	0.600	0.879	0.955
CXCL8	GNAI2	9606.ENSP00000306512	9606.ENSP00000312999	0	0	0	0	0	0.213	0.900	0.084	0.921
CXCL8	LPAR1	9606.ENSP00000306512	9606.ENSP00000363553	0	0	0	0	0	0	0.900	0.362	0.933
CXCL8	LYN	9606.ENSP00000306512	9606.ENSP00000428924	0	0	0	0	0.076	0	0.900	0.380	0.937
CYBA	RAC2	9606.ENSP00000261623	9606.ENSP00000249071	0	0	0	0	0.227	0	0.800	0.959	0.993
CYBA	NOX1	9606.ENSP00000261623	9606.ENSP00000362057	0	0	0	0	0.083	0.292	0.800	0.990	0.998
DKC1	NOP58	9606.ENSP00000358563	9606.ENSP00000264279	0.111	0	0	0	0.923	0.963	0.720	0.900	0.999
DKC1	CCNA2	9606.ENSP00000358563	9606.ENSP00000274026	0	0	0	0	0.139	0	0.900	0.083	0.914
DKC1	NOL6	9606.ENSP00000358563	9606.ENSP00000297990	0	0	0	0	0.874	0.255	0	0.363	0.935
DKC1	RRS1	9606.ENSP00000358563	9606.ENSP00000322396	0	0	0	0	0.897	0.272	0	0.070	0.924
DKC1	GNL3L	9606.ENSP00000358563	9606.ENSP00000338573	0	0	0	0	0.814	0.760	0.720	0.255	0.989
DKC1	NMD3	9606.ENSP00000358563	9606.ENSP00000419004	0	0	0	0	0.849	0.272	0	0.385	0.926
DKC1	NOP2	9606.ENSP00000358563	9606.ENSP00000371858	0.071	0	0	0	0.876	0.313	0	0.352	0.942
DKC1	BOP1	9606.ENSP00000358563	9606.ENSP00000455106	0	0	0	0	0.881	0.864	0	0.389	0.989
DLGAP5	KIF14	9606.ENSP00000247191	9606.ENSP00000356319	0	0	0	0	0.846	0.056	0	0.427	0.909
DLGAP5	CDKN3	9606.ENSP00000247191	9606.ENSP00000335357	0	0	0	0	0.913	0.057	0	0.101	0.920
DLGAP5	CDCA3	9606.ENSP00000247191	9606.ENSP00000442068	0	0	0	0	0.891	0	0	0.471	0.940
DLGAP5	KIAA0101	9606.ENSP00000247191	9606.ENSP00000300035	0	0	0	0	0.894	0	0	0.501	0.945
DLGAP5	ANLN	9606.ENSP00000247191	9606.ENSP00000265748	0	0	0	0	0.908	0	0	0.446	0.947
DLGAP5	BIRC5	9606.ENSP00000247191	9606.ENSP00000301633	0	0	0	0	0.913	0	0	0.504	0.955
DLGAP5	RRM2	9606.ENSP00000247191	9606.ENSP00000353770	0	0	0	0	0.916	0	0	0.518	0.958
DLGAP5	PTTG1	9606.ENSP00000247191	9606.ENSP00000377536	0	0	0	0	0.922	0	0	0.507	0.959
DLGAP5	KIF4A	9606.ENSP00000247191	9606.ENSP00000363524	0	0	0	0	0.939	0.056	0	0.515	0.969
DLGAP5	CENPF	9606.ENSP00000247191	9606.ENSP00000355922	0	0	0	0	0.931	0	0	0.568	0.969
DLGAP5	MELK	9606.ENSP00000247191	9606.ENSP00000298048	0	0	0	0	0.942	0	0	0.506	0.970
DLGAP5	HMMR	9606.ENSP00000247191	9606.ENSP00000377492	0	0	0	0	0.956	0	0	0.527	0.978
DLGAP5	PBK	9606.ENSP00000247191	9606.ENSP00000428489	0	0	0	0	0.958	0.056	0	0.523	0.979
DLGAP5	CCNA2	9606.ENSP00000247191	9606.ENSP00000274026	0	0	0	0	0.967	0	0	0.465	0.981
DLGAP5	KIF20A	9606.ENSP00000247191	9606.ENSP00000378356	0	0	0	0	0.963	0.056	0	0.528	0.982
DLGAP5	NCAPG	9606.ENSP00000247191	9606.ENSP00000251496	0	0	0	0	0.976	0	0	0.510	0.987
DLGAP5	CCNB2	9606.ENSP00000247191	9606.ENSP00000288207	0	0	0	0	0.976	0	0	0.493	0.987
DLGAP5	CENPE	9606.ENSP00000247191	9606.ENSP00000265148	0	0	0	0	0.974	0.056	0	0.538	0.987
DLGAP5	CCNB1	9606.ENSP00000247191	9606.ENSP00000256442	0	0	0	0	0.976	0	0	0.525	0.988
DLGAP5	TOP2A	9606.ENSP00000247191	9606.ENSP00000411532	0	0	0	0	0.979	0	0	0.556	0.990
DLGAP5	TTK	9606.ENSP00000247191	9606.ENSP00000358813	0	0	0	0	0.982	0	0	0.520	0.991
DLGAP5	ASPM	9606.ENSP00000247191	9606.ENSP00000356379	0	0	0	0	0.982	0	0	0.558	0.992
DLGAP5	NUSAP1	9606.ENSP00000247191	9606.ENSP00000453403	0	0	0	0	0.955	0	0	0.829	0.992
DLGAP5	CDK1	9606.ENSP00000247191	9606.ENSP00000378699	0	0	0	0	0.991	0.347	0	0.505	0.996
DLGAP5	TPX2	9606.ENSP00000247191	9606.ENSP00000300403	0	0	0	0	0.964	0	0	0.900	0.996
DLGAP5	KIF11	9606.ENSP00000247191	9606.ENSP00000260731	0	0	0	0	0.978	0.056	0	0.959	0.999
DNAJB1	HSPA1B	9606.ENSP00000254322	9606.ENSP00000364801	0.042	0	0.427	0	0.313	0.383	0.600	0.567	0.950
DNAJB1	HSPH1	9606.ENSP00000254322	9606.ENSP00000318687	0.042	0	0.345	0	0.259	0.808	0	0.883	0.987
DNAJB1	STIP1	9606.ENSP00000254322	9606.ENSP00000351646	0	0	0	0	0.702	0.748	0.650	0.845	0.995
DNAJB1	HSPA8	9606.ENSP00000254322	9606.ENSP00000432083	0.042	0	0.424	0	0.378	0.790	0.600	0.991	0.999
DNMT1	AHCY	9606.ENSP00000352516	9606.ENSP00000217426	0.071	0	0	0	0.063	0	0.900	0.612	0.961
DSN1	ZWINT	9606.ENSP00000389810	9606.ENSP00000363055	0	0	0	0	0.263	0.897	0	0.817	0.984
EGR2	FOSB	9606.ENSP00000242480	9606.ENSP00000245919	0	0	0	0	0.565	0.062	0.650	0.649	0.943
EIF3H	EIF4G1	9606.ENSP00000429931	9606.ENSP00000416255	0	0	0	0	0.234	0.840	0	0.636	0.951
EIF4G1	RRM2	9606.ENSP00000416255	9606.ENSP00000353770	0	0	0	0	0.072	0.102	0	0.963	0.968
EIF4G1	HSPA8	9606.ENSP00000416255	9606.ENSP00000432083	0	0	0	0	0.153	0.179	0.800	0.635	0.942
EIF4G1	EIF3H	9606.ENSP00000416255	9606.ENSP00000429931	0	0	0	0	0.234	0.840	0	0.636	0.951
