#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.572	0.967
CDK1	BIRC5	9606.ENSP00000378699	9606.ENSP00000301633	0	0	0	0	0.963	0.462	0	0.600	0.991
CDK1	CDKN3	9606.ENSP00000378699	9606.ENSP00000335357	0	0	0	0	0.913	0.774	0	0.689	0.993
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	RRM2	9606.ENSP00000378699	9606.ENSP00000353770	0	0	0	0	0.972	0.463	0	0.546	0.992
CDK1	CENPF	9606.ENSP00000378699	9606.ENSP00000355922	0	0	0	0	0.858	0	0	0.575	0.937
CDK1	KIF14	9606.ENSP00000378699	9606.ENSP00000356319	0	0	0	0	0.795	0.354	0	0.346	0.906
CDK1	ASPM	9606.ENSP00000378699	9606.ENSP00000356379	0	0	0	0	0.991	0.057	0	0.437	0.994
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.650	0.990	0.130	0	0.599	0.993
CDK1	ZWINT	9606.ENSP00000378699	9606.ENSP00000363055	0	0	0	0	0.842	0	0	0.459	0.911
CDK1	KIF4A	9606.ENSP00000378699	9606.ENSP00000363524	0	0	0	0	0.942	0.152	0	0.668	0.982
CDK1	CKS2	9606.ENSP00000378699	9606.ENSP00000364976	0	0	0	0	0.965	0.994	0.540	0.946	0.999
CDK1	HMMR	9606.ENSP00000378699	9606.ENSP00000377492	0	0	0	0	0.926	0	0	0.325	0.948
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.941	0.213	0	0.736	0.986
CDK1	KIF20A	9606.ENSP00000378699	9606.ENSP00000378356	0	0	0	0	0.964	0.152	0	0.583	0.986
CDK1	H2AFX	9606.ENSP00000378699	9606.ENSP00000434024	0	0	0	0	0.258	0.077	0.900	0.583	0.967
CDK1	NUSAP1	9606.ENSP00000378699	9606.ENSP00000453403	0	0	0	0	0.992	0	0	0.462	0.995
CDK1	TOP2A	9606.ENSP00000378699	9606.ENSP00000411532	0	0	0	0	0.988	0.225	0	0.672	0.996
CDK1	PBK	9606.ENSP00000378699	9606.ENSP00000428489	0	0	0	0	0.989	0.474	0	0.784	0.998
CDKN3	DLGAP5	9606.ENSP00000335357	9606.ENSP00000247191	0	0	0	0	0.913	0.057	0	0.101	0.920
CDKN3	NCAPG	9606.ENSP00000335357	9606.ENSP00000251496	0	0	0	0	0.904	0.056	0	0.312	0.932
CDKN3	CCNB1	9606.ENSP00000335357	9606.ENSP00000256442	0	0	0	0	0.867	0.153	0	0.598	0.951
CDKN3	CCNA2	9606.ENSP00000335357	9606.ENSP00000274026	0	0	0	0	0.886	0.085	0	0.790	0.976
CDKN3	CCNB2	9606.ENSP00000335357	9606.ENSP00000288207	0	0	0	0	0.858	0.153	0	0.404	0.922
CDKN3	MELK	9606.ENSP00000335357	9606.ENSP00000298048	0	0	0	0	0.899	0.143	0	0.117	0.917
CDKN3	TOP2A	9606.ENSP00000335357	9606.ENSP00000411532	0	0	0	0	0.875	0	0	0.316	0.911
CDKN3	PTTG1	9606.ENSP00000335357	9606.ENSP00000377536	0	0	0	0	0.907	0	0	0.177	0.920
CDKN3	PBK	9606.ENSP00000335357	9606.ENSP00000428489	0	0	0	0	0.904	0.111	0	0.152	0.922
CDKN3	ASPM	9606.ENSP00000335357	9606.ENSP00000356379	0	0	0	0	0.897	0.145	0	0.197	0.923
CDKN3	CDK1	9606.ENSP00000335357	9606.ENSP00000378699	0	0	0	0	0.913	0.774	0	0.689	0.993
CENPE	DLGAP5	9606.ENSP00000265148	9606.ENSP00000247191	0	0	0	0	0.974	0.056	0	0.538	0.987
CENPE	NCAPG	9606.ENSP00000265148	9606.ENSP00000251496	0	0	0	0	0.967	0.077	0	0.405	0.980
CENPE	CCNB1	9606.ENSP00000265148	9606.ENSP00000256442	0	0	0	0	0.829	0.139	0	0.658	0.945
CENPE	KIF11	9606.ENSP00000265148	9606.ENSP00000260731	0	0	0	0.624	0.969	0.369	0.500	0.903	0.993
CENPE	NDC80	9606.ENSP00000265148	9606.ENSP00000261597	0	0	0	0	0.959	0.742	0	0.849	0.998
CENPE	SGOL1	9606.ENSP00000265148	9606.ENSP00000263753	0	0	0	0	0.670	0.385	0	0.611	0.914
CENPE	DEPDC1	9606.ENSP00000265148	9606.ENSP00000412292	0	0	0	0	0.869	0	0	0.269	0.900
CENPE	BIRC5	9606.ENSP00000265148	9606.ENSP00000301633	0	0	0	0	0.768	0.069	0	0.586	0.903
CENPE	ZWINT	9606.ENSP00000265148	9606.ENSP00000363055	0	0	0	0	0.677	0.347	0	0.664	0.923
CENPE	TPX2	9606.ENSP00000265148	9606.ENSP00000300403	0	0	0	0	0.887	0	0	0.508	0.942
CENPE	CCNB2	9606.ENSP00000265148	9606.ENSP00000288207	0	0	0	0	0.871	0.139	0	0.580	0.949
CENPE	CASC5	9606.ENSP00000265148	9606.ENSP00000335463	0	0	0	0	0.784	0	0	0.802	0.955
CENPE	SMC4	9606.ENSP00000265148	9606.ENSP00000349961	0	0	0	0	0.940	0.122	0	0.418	0.967
CENPE	KIF4A	9606.ENSP00000265148	9606.ENSP00000363524	0	0	0	0.631	0.917	0	0.500	0.800	0.969
CENPE	NUSAP1	9606.ENSP00000265148	9606.ENSP00000453403	0	0	0	0	0.956	0	0	0.427	0.974
CENPE	KIF20A	9606.ENSP00000265148	9606.ENSP00000378356	0	0	0	0.572	0.923	0.270	0.500	0.643	0.977
CENPE	TOP2A	9606.ENSP00000265148	9606.ENSP00000411532	0	0	0	0	0.959	0	0	0.538	0.980
CENPE	CCNA2	9606.ENSP00000265148	9606.ENSP00000274026	0	0	0	0	0.963	0.151	0	0.511	0.983
CENPE	NUF2	9606.ENSP00000265148	9606.ENSP00000271452	0	0	0	0	0.828	0.550	0	0.867	0.988
CENPE	CDK1	9606.ENSP00000265148	9606.ENSP00000378699	0	0	0	0	0.970	0.162	0	0.683	0.991
CENPE	TTK	9606.ENSP00000265148	9606.ENSP00000358813	0	0	0	0	0.983	0.150	0	0.583	0.993
CENPE	ASPM	9606.ENSP00000265148	9606.ENSP00000356379	0	0	0	0	0.985	0.243	0	0.546	0.994
CENPE	CENPF	9606.ENSP00000265148	9606.ENSP00000355922	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	DLGAP5	9606.ENSP00000355922	9606.ENSP00000247191	0	0	0	0	0.931	0	0	0.568	0.969
CENPF	NCAPG	9606.ENSP00000355922	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.525	0.961
CENPF	CCNB1	9606.ENSP00000355922	9606.ENSP00000256442	0	0	0	0	0.849	0	0.720	0.661	0.984
CENPF	KIF11	9606.ENSP00000355922	9606.ENSP00000260731	0	0	0	0	0.925	0	0	0.563	0.966
CENPF	NDC80	9606.ENSP00000355922	9606.ENSP00000261597	0	0	0	0	0.909	0	0.720	0.710	0.991
CENPF	CENPE	9606.ENSP00000355922	9606.ENSP00000265148	0	0	0	0	0.958	0.192	0	0.891	0.995
CENPF	ANLN	9606.ENSP00000355922	9606.ENSP00000265748	0	0	0	0	0.805	0.270	0	0.512	0.924
CENPF	NUF2	9606.ENSP00000355922	9606.ENSP00000271452	0	0	0	0	0.892	0	0	0.622	0.957
CENPF	CCNA2	9606.ENSP00000355922	9606.ENSP00000274026	0	0	0	0	0.909	0	0	0.499	0.952
CENPF	CCNB2	9606.ENSP00000355922	9606.ENSP00000288207	0	0	0	0	0.901	0	0	0.588	0.957
CENPF	MELK	9606.ENSP00000355922	9606.ENSP00000298048	0	0	0	0	0.874	0	0	0.508	0.935
CENPF	TPX2	9606.ENSP00000355922	9606.ENSP00000300403	0	0	0	0	0.892	0	0	0.559	0.950
CENPF	BIRC5	9606.ENSP00000355922	9606.ENSP00000301633	0	0	0	0	0.809	0	0	0.602	0.920
CENPF	RRM2	9606.ENSP00000355922	9606.ENSP00000353770	0	0	0	0	0.915	0	0	0.465	0.952
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.842	0	0	0.500	0.917
CENPF	KIF14	9606.ENSP00000355922	9606.ENSP00000356319	0	0	0	0	0.809	0.270	0	0.515	0.926
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.880	0	0	0.459	0.932
CENPF	CDK1	9606.ENSP00000355922	9606.ENSP00000378699	0	0	0	0	0.858	0	0	0.575	0.937
CENPF	PTTG1	9606.ENSP00000355922	9606.ENSP00000377536	0	0	0	0	0.856	0	0	0.608	0.941
CENPF	DEPDC1	9606.ENSP00000355922	9606.ENSP00000412292	0	0	0	0	0.928	0	0	0.325	0.949
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.916	0	0	0.459	0.952
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.926	0	0	0.522	0.963
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.935	0	0	0.517	0.967
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000453403	0	0	0	0	0.950	0	0	0.561	0.977
CENPF	ASPM	9606.ENSP00000355922	9606.ENSP00000356379	0	0	0	0	0.962	0	0	0.629	0.985
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.963	0	0	0.641	0.986
CENPU	NDC80	9606.ENSP00000281453	9606.ENSP00000261597	0	0	0	0	0.788	0	0	0.938	0.986
CENPU	ZWINT	9606.ENSP00000281453	9606.ENSP00000363055	0	0	0	0	0.795	0	0	0.549	0.903
CITED2	LPL	9606.ENSP00000444198	9606.ENSP00000309757	0	0	0	0	0	0	0.900	0.078	0.903
CITED2	FOXO1	9606.ENSP00000444198	9606.ENSP00000368880	0	0	0	0	0	0	0.900	0.260	0.922
CITED2	NRIP1	9606.ENSP00000444198	9606.ENSP00000383063	0	0	0	0	0	0	0.900	0.081	0.904
CKS2	NCAPG	9606.ENSP00000364976	9606.ENSP00000251496	0	0	0	0	0.918	0	0	0.375	0.946
CKS2	CCNB1	9606.ENSP00000364976	9606.ENSP00000256442	0	0	0	0	0.880	0.988	0.540	0.703	0.999
CKS2	CCNA2	9606.ENSP00000364976	9606.ENSP00000274026	0	0	0	0	0.834	0.903	0.540	0.554	0.996
CKS2	CCNB2	9606.ENSP00000364976	9606.ENSP00000288207	0	0	0	0	0.919	0.859	0.540	0.699	0.998
CKS2	BIRC5	9606.ENSP00000364976	9606.ENSP00000301633	0	0	0	0	0.836	0	0	0.433	0.903
CKS2	ASPM	9606.ENSP00000364976	9606.ENSP00000356379	0	0	0	0	0.917	0	0	0.143	0.926
CKS2	TTK	9606.ENSP00000364976	9606.ENSP00000358813	0	0	0	0	0.870	0.104	0	0.459	0.931
CKS2	TOP2A	9606.ENSP00000364976	9606.ENSP00000411532	0	0	0	0	0.824	0	0	0.497	0.908
CKS2	PTTG1	9606.ENSP00000364976	9606.ENSP00000377536	0	0	0	0	0.848	0	0	0.438	0.911
CKS2	NUSAP1	9606.ENSP00000364976	9606.ENSP00000453403	0	0	0	0	0.849	0	0	0.511	0.923
CKS2	CDK1	9606.ENSP00000364976	9606.ENSP00000378699	0	0	0	0	0.965	0.994	0.540	0.946	0.999
COL1A1	PCOLCE	9606.ENSP00000225964	9606.ENSP00000223061	0	0	0	0	0.544	0.173	0.900	0.415	0.975
COL1A1	FN1	9606.ENSP00000225964	9606.ENSP00000346839	0	0	0	0	0.356	0.701	0	0.757	0.949
COL1A1	COL5A1	9606.ENSP00000225964	9606.ENSP00000360882	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL5A1	PCOLCE	9606.ENSP00000360882	9606.ENSP00000223061	0	0	0	0	0.374	0.497	0.900	0.480	0.981
COL5A1	COL1A1	9606.ENSP00000360882	9606.ENSP00000225964	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL6A3	COL6A6	9606.ENSP00000295550	9606.ENSP00000351310	0	0	0	0.811	0.056	0	0.900	0.820	0.916
COL6A6	COL6A3	9606.ENSP00000351310	9606.ENSP00000295550	0	0	0	0.811	0.056	0	0.900	0.820	0.916
CXCL10	CCR1	9606.ENSP00000305651	9606.ENSP00000296140	0	0	0	0	0.153	0	0.600	0.758	0.911
CXCL10	CXCL2	9606.ENSP00000305651	9606.ENSP00000427279	0	0	0	0	0.139	0	0.600	0.807	0.927
CXCL12	SLC9A3R1	9606.ENSP00000379140	9606.ENSP00000262613	0	0	0	0	0	0	0.900	0.096	0.905
CXCL12	GNAI1	9606.ENSP00000379140	9606.ENSP00000343027	0	0	0	0	0	0	0.900	0.151	0.911
CXCL12	FN1	9606.ENSP00000379140	9606.ENSP00000346839	0	0	0	0	0.121	0.270	0	0.940	0.958
CXCL12	AGT	9606.ENSP00000379140	9606.ENSP00000355627	0	0	0	0	0.069	0	0.900	0.091	0.907
CXCL12	CXCR4	9606.ENSP00000379140	9606.ENSP00000386884	0	0	0	0	0	0.848	0.900	0.990	0.999
CXCL2	CXCL10	9606.ENSP00000427279	9606.ENSP00000305651	0	0	0	0	0.139	0	0.600	0.807	0.927
CXCL2	CXCR4	9606.ENSP00000427279	9606.ENSP00000386884	0	0	0	0	0	0	0.600	0.872	0.946
CXCR4	MIF	9606.ENSP00000386884	9606.ENSP00000215754	0	0	0	0	0	0	0	0.980	0.980
CXCR4	EGFR	9606.ENSP00000386884	9606.ENSP00000275493	0	0	0	0	0	0.061	0	0.912	0.914
CXCR4	ADRBK2	9606.ENSP00000386884	9606.ENSP00000317578	0	0	0	0	0	0.353	0.600	0.651	0.901
CXCR4	GNAI1	9606.ENSP00000386884	9606.ENSP00000343027	0	0	0	0	0	0.549	0.900	0.136	0.957
CXCR4	AGT	9606.ENSP00000386884	9606.ENSP00000355627	0	0	0	0	0	0.056	0.900	0.138	0.911
CXCR4	CXCL12	9606.ENSP00000386884	9606.ENSP00000379140	0	0	0	0	0	0.848	0.900	0.990	0.999
CXCR4	CXCL2	9606.ENSP00000386884	9606.ENSP00000427279	0	0	0	0	0	0	0.600	0.872	0.946
CYP1B1	CYP2B6	9606.ENSP00000478561	9606.ENSP00000324648	0	0	0.405	0.811	0.065	0	0.900	0.687	0.921
CYP2B6	PTGS2	9606.ENSP00000324648	9606.ENSP00000356438	0	0	0	0	0.053	0	0.900	0.188	0.916
CYP2B6	CYP1B1	9606.ENSP00000324648	9606.ENSP00000478561	0	0	0.405	0.811	0.065	0	0.900	0.687	0.921
DEPDC1	DLGAP5	9606.ENSP00000412292	9606.ENSP00000247191	0	0	0	0	0.920	0	0	0.392	0.949
DEPDC1	KIF11	9606.ENSP00000412292	9606.ENSP00000260731	0	0	0	0	0.940	0	0	0.057	0.941
DEPDC1	CENPE	9606.ENSP00000412292	9606.ENSP00000265148	0	0	0	0	0.869	0	0	0.269	0.900
DEPDC1	CENPF	9606.ENSP00000412292	9606.ENSP00000355922	0	0	0	0	0.928	0	0	0.325	0.949
DEPDC1	ASPM	9606.ENSP00000412292	9606.ENSP00000356379	0	0	0	0	0.900	0	0	0.267	0.924
DEPDC1	TTK	9606.ENSP00000412292	9606.ENSP00000358813	0	0	0	0	0.855	0	0	0.503	0.925
DEPDC1	KIF20A	9606.ENSP00000412292	9606.ENSP00000378356	0	0	0	0	0.855	0	0	0.503	0.924
DEPDC1	TOP2A	9606.ENSP00000412292	9606.ENSP00000411532	0	0	0	0	0.939	0	0	0.217	0.950
DEPDC1	NUSAP1	9606.ENSP00000412292	9606.ENSP00000453403	0	0	0	0	0.884	0	0	0.336	0.919
DLGAP5	KIF14	9606.ENSP00000247191	9606.ENSP00000356319	0	0	0	0	0.846	0.056	0	0.427	0.909
DLGAP5	CDKN3	9606.ENSP00000247191	9606.ENSP00000335357	0	0	0	0	0.913	0.057	0	0.101	0.920
DLGAP5	KIAA0101	9606.ENSP00000247191	9606.ENSP00000300035	0	0	0	0	0.894	0	0	0.501	0.945
DLGAP5	ANLN	9606.ENSP00000247191	9606.ENSP00000265748	0	0	0	0	0.908	0	0	0.446	0.947
DLGAP5	DEPDC1	9606.ENSP00000247191	9606.ENSP00000412292	0	0	0	0	0.920	0	0	0.392	0.949
DLGAP5	BIRC5	9606.ENSP00000247191	9606.ENSP00000301633	0	0	0	0	0.913	0	0	0.504	0.955
DLGAP5	RRM2	9606.ENSP00000247191	9606.ENSP00000353770	0	0	0	0	0.916	0	0	0.518	0.958
DLGAP5	PTTG1	9606.ENSP00000247191	9606.ENSP00000377536	0	0	0	0	0.922	0	0	0.507	0.959
DLGAP5	KIF4A	9606.ENSP00000247191	9606.ENSP00000363524	0	0	0	0	0.939	0.056	0	0.515	0.969
DLGAP5	CENPF	9606.ENSP00000247191	9606.ENSP00000355922	0	0	0	0	0.931	0	0	0.568	0.969
DLGAP5	MELK	9606.ENSP00000247191	9606.ENSP00000298048	0	0	0	0	0.942	0	0	0.506	0.970
DLGAP5	NUF2	9606.ENSP00000247191	9606.ENSP00000271452	0	0	0	0	0.947	0	0	0.544	0.974
DLGAP5	HMMR	9606.ENSP00000247191	9606.ENSP00000377492	0	0	0	0	0.956	0	0	0.527	0.978
DLGAP5	PBK	9606.ENSP00000247191	9606.ENSP00000428489	0	0	0	0	0.958	0.056	0	0.523	0.979
DLGAP5	CCNA2	9606.ENSP00000247191	9606.ENSP00000274026	0	0	0	0	0.967	0	0	0.465	0.981
DLGAP5	KIF20A	9606.ENSP00000247191	9606.ENSP00000378356	0	0	0	0	0.963	0.056	0	0.528	0.982
DLGAP5	NCAPG	9606.ENSP00000247191	9606.ENSP00000251496	0	0	0	0	0.976	0	0	0.510	0.987
DLGAP5	CCNB2	9606.ENSP00000247191	9606.ENSP00000288207	0	0	0	0	0.976	0	0	0.493	0.987
DLGAP5	CENPE	9606.ENSP00000247191	9606.ENSP00000265148	0	0	0	0	0.974	0.056	0	0.538	0.987
DLGAP5	NDC80	9606.ENSP00000247191	9606.ENSP00000261597	0	0	0	0	0.974	0	0	0.559	0.988
DLGAP5	CCNB1	9606.ENSP00000247191	9606.ENSP00000256442	0	0	0	0	0.976	0	0	0.525	0.988
DLGAP5	TOP2A	9606.ENSP00000247191	9606.ENSP00000411532	0	0	0	0	0.979	0	0	0.556	0.990
DLGAP5	TTK	9606.ENSP00000247191	9606.ENSP00000358813	0	0	0	0	0.982	0	0	0.520	0.991
DLGAP5	ASPM	9606.ENSP00000247191	9606.ENSP00000356379	0	0	0	0	0.982	0	0	0.558	0.992
DLGAP5	NUSAP1	9606.ENSP00000247191	9606.ENSP00000453403	0	0	0	0	0.955	0	0	0.829	0.992
DLGAP5	CDK1	9606.ENSP00000247191	9606.ENSP00000378699	0	0	0	0	0.991	0.347	0	0.505	0.996
DLGAP5	TPX2	9606.ENSP00000247191	9606.ENSP00000300403	0	0	0	0	0.964	0	0	0.900	0.996
DLGAP5	KIF11	9606.ENSP00000247191	9606.ENSP00000260731	0	0	0	0	0.978	0.056	0	0.959	0.999
DMD	LAMB1	9606.ENSP00000354923	9606.ENSP00000222399	0	0	0	0	0	0	0.900	0.334	0.930
DMD	LAMC2	9606.ENSP00000354923	9606.ENSP00000264144	0	0	0	0	0	0	0.900	0.372	0.934
DMD	LAMA3	9606.ENSP00000354923	9606.ENSP00000324532	0	0	0	0	0	0	0.900	0.235	0.920
DMD	LAMA2	9606.ENSP00000354923	9606.ENSP00000400365	0	0	0	0	0.081	0	0.900	0.861	0.986
EBF1	PPARG	9606.ENSP00000322898	9606.ENSP00000287820	0	0	0	0	0	0.067	0.900	0.328	0.931
ECHDC1	ALDH6A1	9606.ENSP00000436585	9606.ENSP00000450436	0	0	0	0	0.137	0.140	0.900	0.257	0.937
EGFR	LAMB1	9606.ENSP00000275493	9606.ENSP00000222399	0	0	0	0	0.255	0	0.900	0.170	0.932
EGFR	SLC9A3R1	9606.ENSP00000275493	9606.ENSP00000262613	0	0	0	0	0	0.226	0	0.978	0.982
EGFR	LAMC2	9606.ENSP00000275493	9606.ENSP00000264144	0	0	0	0	0.098	0	0.900	0.486	0.949
EGFR	CXCR4	9606.ENSP00000275493	9606.ENSP00000386884	0	0	0	0	0	0.061	0	0.912	0.914
EGFR	GNAI1	9606.ENSP00000275493	9606.ENSP00000343027	0	0	0	0	0.069	0.281	0.900	0.151	0.935
EGFR	MET	9606.ENSP00000275493	9606.ENSP00000317272	0	0	0	0.580	0.230	0.887	0	0.988	0.946
EGFR	FOS	9606.ENSP00000275493	9606.ENSP00000306245	0	0	0	0	0	0.406	0.900	0.655	0.977
EGFR	GPNMB	9606.ENSP00000275493	9606.ENSP00000371420	0	0	0	0	0	0.270	0.600	0.984	0.994
EGFR	NRG1	9606.ENSP00000275493	9606.ENSP00000384620	0	0	0	0	0.076	0.754	0.900	0.990	0.999
EGR1	XAF1	9606.ENSP00000239938	9606.ENSP00000354822	0	0	0	0	0	0	0.900	0.061	0.902
EGR1	RSAD2	9606.ENSP00000239938	9606.ENSP00000371471	0	0	0	0	0	0	0.900	0.124	0.908
EGR1	OAS2	9606.ENSP00000239938	9606.ENSP00000342278	0	0	0	0	0	0	0.900	0.134	0.909
EGR1	IFI6	9606.ENSP00000239938	9606.ENSP00000342513	0	0	0	0	0	0	0.900	0.168	0.913
EGR1	OAS1	9606.ENSP00000239938	9606.ENSP00000388001	0	0	0	0	0	0	0.900	0.170	0.913
EGR1	ISG15	9606.ENSP00000239938	9606.ENSP00000368699	0	0	0	0	0.062	0.077	0.900	0.175	0.919
EGR1	IRF7	9606.ENSP00000239938	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.240	0.920
EGR1	IFIT3	9606.ENSP00000239938	9606.ENSP00000360883	0	0	0	0	0	0.063	0.900	0.231	0.921
EGR1	F3	9606.ENSP00000239938	9606.ENSP00000334145	0	0	0	0	0.062	0	0.900	0.517	0.950
EGR1	FOSB	9606.ENSP00000239938	9606.ENSP00000245919	0	0	0	0	0.753	0.062	0.650	0.777	0.979
EGR1	FOS	9606.ENSP00000239938	9606.ENSP00000306245	0	0	0	0	0.961	0.062	0.650	0.948	0.999
EGR2	FOS	9606.ENSP00000242480	9606.ENSP00000306245	0	0	0	0	0.269	0.062	0.650	0.689	0.915
EGR2	FOSB	9606.ENSP00000242480	9606.ENSP00000245919	0	0	0	0	0.565	0.062	0.650	0.649	0.943
EGR2	EGR3	9606.ENSP00000242480	9606.ENSP00000318057	0	0	0	0.915	0.802	0	0.800	0.866	0.961
EGR3	EGR2	9606.ENSP00000318057	9606.ENSP00000242480	0	0	0	0.915	0.802	0	0.800	0.866	0.961
EPHB1	MMP9	9606.ENSP00000381097	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.101	0.906
F2R	ADRBK2	9606.ENSP00000321326	9606.ENSP00000317578	0	0	0	0	0	0	0.900	0.204	0.917
F2R	GNAI1	9606.ENSP00000321326	9606.ENSP00000343027	0	0	0	0	0	0	0.900	0.048	0.900
F3	TFPI	9606.ENSP00000334145	9606.ENSP00000233156	0	0	0	0	0	0	0.600	0.972	0.988
F3	EGR1	9606.ENSP00000334145	9606.ENSP00000239938	0	0	0	0	0.062	0	0.900	0.517	0.950
FABP4	PPARG	9606.ENSP00000256104	9606.ENSP00000287820	0	0	0	0	0.088	0.064	0.900	0.956	0.995
FAM83D	HMMR	9606.ENSP00000481110	9606.ENSP00000377492	0	0	0	0	0.559	0.739	0	0.576	0.947
FGF2	SAA1	9606.ENSP00000264498	9606.ENSP00000384906	0	0	0	0	0	0	0.900	0.184	0.914
FGF2	FN1	9606.ENSP00000264498	9606.ENSP00000346839	0	0	0	0	0.088	0	0	0.925	0.930
FGF2	GPC3	9606.ENSP00000264498	9606.ENSP00000377836	0	0	0	0	0.049	0.270	0	0.934	0.950
FGF2	MMP9	9606.ENSP00000264498	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.754	0.974
FN1	COL1A1	9606.ENSP00000346839	9606.ENSP00000225964	0	0	0	0	0.356	0.701	0	0.757	0.949
FN1	FGF2	9606.ENSP00000346839	9606.ENSP00000264498	0	0	0	0	0.088	0	0	0.925	0.930
FN1	CD34	9606.ENSP00000346839	9606.ENSP00000310036	0	0	0	0	0.062	0	0	0.946	0.948
FN1	CD24	9606.ENSP00000346839	9606.ENSP00000483985	0	0	0	0	0	0	0	0.936	0.936
FN1	CXCL12	9606.ENSP00000346839	9606.ENSP00000379140	0	0	0	0	0.121	0.270	0	0.940	0.958
FN1	SPP1	9606.ENSP00000346839	9606.ENSP00000378517	0	0	0	0	0.102	0	0	0.981	0.983
FN1	POSTN	9606.ENSP00000346839	9606.ENSP00000369071	0	0	0	0	0.339	0	0	0.988	0.992
FOS	EGR1	9606.ENSP00000306245	9606.ENSP00000239938	0	0	0	0	0.961	0.062	0.650	0.948	0.999
FOS	EGR2	9606.ENSP00000306245	9606.ENSP00000242480	0	0	0	0	0.269	0.062	0.650	0.689	0.915
FOS	FOSB	9606.ENSP00000306245	9606.ENSP00000245919	0	0	0	0.866	0.899	0.267	0.800	0.989	0.986
FOS	EGFR	9606.ENSP00000306245	9606.ENSP00000275493	0	0	0	0	0	0.406	0.900	0.655	0.977
FOS	PPARG	9606.ENSP00000306245	9606.ENSP00000287820	0	0	0	0	0	0.082	0.900	0.605	0.960
FOS	BIRC5	9606.ENSP00000306245	9606.ENSP00000301633	0	0	0	0	0	0.062	0.900	0.321	0.930
FOS	ATF3	9606.ENSP00000306245	9606.ENSP00000344352	0	0	0	0.764	0.854	0.271	0	0.803	0.910
FOS	FOXO1	9606.ENSP00000306245	9606.ENSP00000368880	0	0	0	0	0	0.057	0.900	0.433	0.941
FOSB	EGR1	9606.ENSP00000245919	9606.ENSP00000239938	0	0	0	0	0.753	0.062	0.650	0.777	0.979
FOSB	EGR2	9606.ENSP00000245919	9606.ENSP00000242480	0	0	0	0	0.565	0.062	0.650	0.649	0.943
FOSB	FOS	9606.ENSP00000245919	9606.ENSP00000306245	0	0	0	0.866	0.899	0.267	0.800	0.989	0.986
FOXO1	ABCA6	9606.ENSP00000368880	9606.ENSP00000284425	0	0	0	0	0	0	0.900	0.108	0.907
FOXO1	PPARG	9606.ENSP00000368880	9606.ENSP00000287820	0	0	0	0	0	0.230	0	0.925	0.940
FOXO1	BIRC5	9606.ENSP00000368880	9606.ENSP00000301633	0	0	0	0	0	0.059	0.900	0.254	0.923
FOXO1	FOS	9606.ENSP00000368880	9606.ENSP00000306245	0	0	0	0	0	0.057	0.900	0.433	0.941
FOXO1	CITED2	9606.ENSP00000368880	9606.ENSP00000444198	0	0	0	0	0	0	0.900	0.260	0.922
FOXO1	SOD2	9606.ENSP00000368880	9606.ENSP00000446252	0	0	0	0	0	0	0.900	0.572	0.955
GNAI1	EGFR	9606.ENSP00000343027	9606.ENSP00000275493	0	0	0	0	0.069	0.281	0.900	0.151	0.935
GNAI1	F2R	9606.ENSP00000343027	9606.ENSP00000321326	0	0	0	0	0	0	0.900	0.048	0.900
GNAI1	AGT	9606.ENSP00000343027	9606.ENSP00000355627	0	0	0	0	0	0	0.900	0.043	0.900
GNAI1	CXCL12	9606.ENSP00000343027	9606.ENSP00000379140	0	0	0	0	0	0	0.900	0.151	0.911
GNAI1	CXCR4	9606.ENSP00000343027	9606.ENSP00000386884	0	0	0	0	0	0.549	0.900	0.136	0.957
GNAI1	RGS1	9606.ENSP00000343027	9606.ENSP00000356429	0	0	0	0	0.066	0.835	0.900	0.327	0.988
GPAM	ABHD5	9606.ENSP00000265276	9606.ENSP00000390849	0	0	0	0	0	0	0.900	0.466	0.944
