#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C1QC	C1QB	9606.ENSP00000363770	9606.ENSP00000313967	0	0	0.426	0.927	0.990	0.907	0.900	0.949	0.999
C6orf25	LYN	9606.ENSP00000364964	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.145	0.910
CA2	CDH1	9606.ENSP00000285379	9606.ENSP00000261769	0	0	0	0	0.062	0.058	0.900	0.194	0.919
CA2	SLC4A4	9606.ENSP00000285379	9606.ENSP00000393557	0	0	0	0	0.062	0.290	0	0.972	0.980
CAB39L	STK11	9606.ENSP00000479669	9606.ENSP00000324856	0	0	0	0	0	0.804	0.800	0.884	0.995
CABIN1	MEF2C	9606.ENSP00000381364	9606.ENSP00000340874	0	0	0	0	0	0	0.900	0.603	0.958
CALCR	IAPP	9606.ENSP00000352561	9606.ENSP00000240652	0	0	0	0	0	0	0.800	0.964	0.992
CALCRL	IAPP	9606.ENSP00000386972	9606.ENSP00000240652	0	0	0	0	0	0	0.800	0.840	0.966
CAMK2D	PPM1F	9606.ENSP00000339740	9606.ENSP00000263212	0	0	0	0	0	0.105	0.900	0.151	0.917
CAMK2D	JAK2	9606.ENSP00000339740	9606.ENSP00000371067	0	0	0	0.564	0.062	0.057	0.900	0.042	0.903
CAMK2D	MEF2C	9606.ENSP00000339740	9606.ENSP00000340874	0	0	0	0	0.062	0	0.900	0.172	0.915
CAMK2D	CREB1	9606.ENSP00000339740	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.220	0.918
CAMK2D	MAPT	9606.ENSP00000339740	9606.ENSP00000340820	0	0	0	0	0.049	0.180	0.900	0.133	0.923
CASC5	NDC80	9606.ENSP00000335463	9606.ENSP00000261597	0	0	0	0	0.841	0.869	0.600	0.882	0.998
CASC5	NUF2	9606.ENSP00000335463	9606.ENSP00000271452	0	0	0	0	0.604	0.637	0.600	0.827	0.988
CASC5	CENPC	9606.ENSP00000335463	9606.ENSP00000273853	0	0	0	0	0.062	0.182	0.600	0.829	0.940
CASC5	TTK	9606.ENSP00000335463	9606.ENSP00000358813	0	0	0	0	0.691	0.270	0	0.625	0.908
CASC5	ASPM	9606.ENSP00000335463	9606.ENSP00000356379	0	0	0	0	0.915	0	0	0.798	0.982
CASC5	ZWINT	9606.ENSP00000335463	9606.ENSP00000363055	0	0	0	0	0.284	0.897	0	0.988	0.999
CCL3	IL1B	9606.ENSP00000477908	9606.ENSP00000263341	0	0	0	0	0.685	0	0.900	0.885	0.996
CCL3	CCR1	9606.ENSP00000477908	9606.ENSP00000296140	0	0	0	0	0.332	0.463	0.800	0.990	0.999
CCL3	CXCL2	9606.ENSP00000477908	9606.ENSP00000427279	0	0	0	0	0.233	0	0.900	0.801	0.983
CCL3	CCL3L3	9606.ENSP00000477908	9606.ENSP00000480558	0	0	0	0.980	0.771	0	0.900	0.690	0.976
CCL3L3	IL1B	9606.ENSP00000480558	9606.ENSP00000263341	0	0	0	0	0.468	0	0.900	0.422	0.966
CCL3L3	CCR1	9606.ENSP00000480558	9606.ENSP00000296140	0	0	0	0	0.213	0.270	0.800	0.826	0.977
CCL3L3	CXCL2	9606.ENSP00000480558	9606.ENSP00000427279	0	0	0	0	0.133	0	0.900	0.513	0.954
CCL3L3	CCL3	9606.ENSP00000480558	9606.ENSP00000477908	0	0	0	0.980	0.771	0	0.900	0.690	0.976
CCL8	CCR1	9606.ENSP00000378118	9606.ENSP00000296140	0	0	0	0	0.182	0.270	0.800	0.967	0.995
CCNB1	CDC6	9606.ENSP00000256442	9606.ENSP00000209728	0	0	0	0	0.813	0.757	0	0.780	0.989
CCNB1	CCND1	9606.ENSP00000256442	9606.ENSP00000227507	0	0	0	0.650	0.097	0.078	0.900	0.876	0.937
CCNB1	NCAPG	9606.ENSP00000256442	9606.ENSP00000251496	0	0	0	0	0.868	0	0.900	0.621	0.994
CCNB1	PRKAR2B	9606.ENSP00000256442	9606.ENSP00000265717	0	0	0	0	0	0.059	0.900	0.067	0.904
CCNB1	SEC13	9606.ENSP00000256442	9606.ENSP00000373312	0	0	0	0	0.072	0	0.900	0.058	0.905
CCNB1	NUP88	9606.ENSP00000256442	9606.ENSP00000458954	0	0	0	0	0.087	0	0.900	0.049	0.905
CCNB1	NUP43	9606.ENSP00000256442	9606.ENSP00000342262	0	0	0	0	0.104	0	0.900	0.070	0.909
CCNB1	GOLGA2	9606.ENSP00000256442	9606.ENSP00000416097	0	0	0	0	0	0	0.900	0.142	0.910
CCNB1	CDCA3	9606.ENSP00000256442	9606.ENSP00000442068	0	0	0	0	0.846	0	0	0.460	0.913
CCNB1	KIAA0101	9606.ENSP00000256442	9606.ENSP00000300035	0	0	0	0	0.892	0	0	0.308	0.922
CCNB1	CDKN3	9606.ENSP00000256442	9606.ENSP00000335357	0	0	0	0	0.867	0.153	0	0.598	0.951
CCNB1	TTK	9606.ENSP00000256442	9606.ENSP00000358813	0	0	0	0	0.875	0.103	0	0.623	0.954
CCNB1	KIF4A	9606.ENSP00000256442	9606.ENSP00000363524	0	0	0	0	0.888	0.139	0	0.586	0.957
CCNB1	RRM2	9606.ENSP00000256442	9606.ENSP00000353770	0	0	0	0	0.902	0	0	0.593	0.958
CCNB1	MELK	9606.ENSP00000256442	9606.ENSP00000298048	0	0	0	0	0.921	0.183	0	0.471	0.963
CCNB1	BIRC5	9606.ENSP00000256442	9606.ENSP00000301633	0	0	0	0	0.887	0.153	0	0.683	0.967
CCNB1	ASPM	9606.ENSP00000256442	9606.ENSP00000356379	0	0	0	0	0.952	0.057	0	0.473	0.974
CCNB1	PBK	9606.ENSP00000256442	9606.ENSP00000428489	0	0	0	0	0.936	0.263	0	0.494	0.974
CCNB1	SMC4	9606.ENSP00000256442	9606.ENSP00000349961	0	0	0	0	0.617	0.060	0.900	0.428	0.976
CCNB1	PTTG1	9606.ENSP00000256442	9606.ENSP00000377536	0	0	0	0	0.929	0	0	0.792	0.984
CCNB1	CENPF	9606.ENSP00000256442	9606.ENSP00000355922	0	0	0	0	0.849	0	0.720	0.661	0.984
CCNB1	KIF20A	9606.ENSP00000256442	9606.ENSP00000378356	0	0	0	0	0.964	0.139	0	0.611	0.986
CCNB1	H2AFX	9606.ENSP00000256442	9606.ENSP00000434024	0	0	0	0	0.285	0.058	0.900	0.819	0.986
CCNB1	KIF11	9606.ENSP00000256442	9606.ENSP00000260731	0	0	0	0	0.935	0.248	0	0.758	0.987
CCNB1	TOP2A	9606.ENSP00000256442	9606.ENSP00000411532	0	0	0	0	0.964	0.056	0	0.689	0.988
CCNB1	NDC80	9606.ENSP00000256442	9606.ENSP00000261597	0	0	0	0	0.916	0.271	0.720	0.593	0.992
CCNB1	CCNB2	9606.ENSP00000256442	9606.ENSP00000288207	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB1	CDK1	9606.ENSP00000256442	9606.ENSP00000378699	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CCNB2	CDC6	9606.ENSP00000288207	9606.ENSP00000209728	0	0	0	0	0.753	0.682	0	0.730	0.976
CCNB2	NCAPG	9606.ENSP00000288207	9606.ENSP00000251496	0	0	0	0	0.936	0	0.900	0.517	0.996
CCNB2	CCNB1	9606.ENSP00000288207	9606.ENSP00000256442	0	0	0	0.943	0.955	0.754	0.900	0.856	0.998
CCNB2	KIF11	9606.ENSP00000288207	9606.ENSP00000260731	0	0	0	0	0.964	0.248	0	0.733	0.992
CCNB2	NDC80	9606.ENSP00000288207	9606.ENSP00000261597	0	0	0	0	0.959	0	0	0.441	0.976
CCNB2	NUF2	9606.ENSP00000288207	9606.ENSP00000271452	0	0	0	0	0.886	0	0	0.424	0.932
CCNB2	SEC13	9606.ENSP00000288207	9606.ENSP00000373312	0	0	0	0	0.069	0	0.900	0.054	0.904
CCNB2	GOLGA2	9606.ENSP00000288207	9606.ENSP00000416097	0	0	0	0	0	0	0.900	0.096	0.905
CCNB2	NUP88	9606.ENSP00000288207	9606.ENSP00000458954	0	0	0	0	0.086	0	0.900	0.048	0.905
CCNB2	NUP43	9606.ENSP00000288207	9606.ENSP00000342262	0	0	0	0	0.109	0	0.900	0.076	0.910
CCNB2	CDKN3	9606.ENSP00000288207	9606.ENSP00000335357	0	0	0	0	0.858	0.153	0	0.404	0.922
CCNB2	KIAA0101	9606.ENSP00000288207	9606.ENSP00000300035	0	0	0	0	0.936	0	0	0.294	0.953
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.912	0	0	0.511	0.955
CCNB2	ASPM	9606.ENSP00000288207	9606.ENSP00000356379	0	0	0	0	0.909	0.057	0	0.518	0.955
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.901	0	0	0.588	0.957
CCNB2	BIRC5	9606.ENSP00000288207	9606.ENSP00000301633	0	0	0	0	0.880	0.153	0	0.638	0.960
CCNB2	RRM2	9606.ENSP00000288207	9606.ENSP00000353770	0	0	0	0	0.909	0	0	0.587	0.961
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.918	0.183	0	0.523	0.965
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.922	0.139	0	0.534	0.966
CCNB2	PBK	9606.ENSP00000288207	9606.ENSP00000428489	0	0	0	0	0.950	0.103	0	0.391	0.970
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.934	0	0	0.631	0.974
CCNB2	SMC4	9606.ENSP00000288207	9606.ENSP00000349961	0	0	0	0	0.607	0.060	0.900	0.438	0.976
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.935	0.103	0	0.655	0.978
CCNB2	KIF20A	9606.ENSP00000288207	9606.ENSP00000378356	0	0	0	0	0.952	0.139	0	0.624	0.983
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.969	0.056	0	0.714	0.991
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CCND1	RORA	9606.ENSP00000227507	9606.ENSP00000261523	0	0	0	0	0	0	0.900	0.141	0.910
CCND1	LYN	9606.ENSP00000227507	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.286	0.925
CCND1	JUNB	9606.ENSP00000227507	9606.ENSP00000303315	0	0	0	0	0	0	0.900	0.346	0.931
CCND1	CCNB1	9606.ENSP00000227507	9606.ENSP00000256442	0	0	0	0.650	0.097	0.078	0.900	0.876	0.937
CCND1	BTG2	9606.ENSP00000227507	9606.ENSP00000290551	0	0	0	0	0	0	0.900	0.459	0.943
CCND1	H2AFX	9606.ENSP00000227507	9606.ENSP00000434024	0	0	0	0	0.068	0	0.900	0.495	0.948
CCND1	CREB1	9606.ENSP00000227507	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.609	0.959
CCND1	BIRC5	9606.ENSP00000227507	9606.ENSP00000301633	0	0	0	0	0.085	0	0.900	0.591	0.959
CCND1	FBXO4	9606.ENSP00000227507	9606.ENSP00000281623	0	0	0	0	0	0.877	0	0.709	0.963
CCND1	JAK2	9606.ENSP00000227507	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.655	0.964
CCND1	FOXO1	9606.ENSP00000227507	9606.ENSP00000368880	0	0	0	0	0	0	0.900	0.732	0.972
CCND1	E2F4	9606.ENSP00000227507	9606.ENSP00000368686	0	0	0	0	0.062	0.104	0.900	0.746	0.975
CCND1	CDKN2C	9606.ENSP00000227507	9606.ENSP00000262662	0	0	0	0	0.062	0.488	0.900	0.609	0.978
CCND1	JUN	9606.ENSP00000227507	9606.ENSP00000360266	0	0	0	0	0	0.270	0.900	0.774	0.982
CCND1	CDK1	9606.ENSP00000227507	9606.ENSP00000378699	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CCND1	AR	9606.ENSP00000227507	9606.ENSP00000363822	0	0	0	0	0.061	0.839	0.900	0.921	0.998
CCR1	CCL3L3	9606.ENSP00000296140	9606.ENSP00000480558	0	0	0	0	0.213	0.270	0.800	0.826	0.977
CCR1	CCL8	9606.ENSP00000296140	9606.ENSP00000378118	0	0	0	0	0.182	0.270	0.800	0.967	0.995
CCR1	CCL3	9606.ENSP00000296140	9606.ENSP00000477908	0	0	0	0	0.332	0.463	0.800	0.990	0.999
CD14	LY96	9606.ENSP00000304236	9606.ENSP00000284818	0	0	0	0	0.152	0	0.900	0.888	0.989
CD14	MYD88	9606.ENSP00000304236	9606.ENSP00000401399	0	0	0	0	0.093	0	0.900	0.715	0.971
CD151	HSPA4	9606.ENSP00000380565	9606.ENSP00000302961	0	0	0	0	0	0	0	0.930	0.930
CD151	MET	9606.ENSP00000380565	9606.ENSP00000317272	0	0	0	0	0.078	0.060	0	0.897	0.903
CD163	CD36	9606.ENSP00000352071	9606.ENSP00000399421	0	0	0	0	0.264	0	0	0.988	0.991
CD24	SIGLEC10	9606.ENSP00000483985	9606.ENSP00000345243	0	0	0	0	0	0	0	0.984	0.985
CD24	FN1	9606.ENSP00000483985	9606.ENSP00000346839	0	0	0	0	0	0	0	0.936	0.936
CD300E	TYROBP	9606.ENSP00000376395	9606.ENSP00000262629	0	0	0	0	0.224	0.242	0.600	0.776	0.940
CD36	MAPK14	9606.ENSP00000399421	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.090	0.905
CD36	MED25	9606.ENSP00000399421	9606.ENSP00000326767	0	0	0	0	0	0	0.900	0.058	0.901
CD36	CD163	9606.ENSP00000399421	9606.ENSP00000352071	0	0	0	0	0.264	0	0	0.988	0.991
CD36	MED13	9606.ENSP00000399421	9606.ENSP00000380888	0	0	0	0	0	0	0.900	0	0.900
CD36	HELZ2	9606.ENSP00000399421	9606.ENSP00000417401	0	0	0	0	0.062	0	0.900	0.069	0.905
CD5	CD72	9606.ENSP00000342681	9606.ENSP00000379980	0	0	0	0	0.089	0.491	0	0.988	0.994
CD52	SIGLEC10	9606.ENSP00000363330	9606.ENSP00000345243	0	0	0	0	0.098	0	0	0.922	0.927
CD72	BCR	9606.ENSP00000379980	9606.ENSP00000303507	0	0	0	0	0	0	0.900	0	0.900
CD72	CD5	9606.ENSP00000379980	9606.ENSP00000342681	0	0	0	0	0.089	0.491	0	0.988	0.994
CD72	LYN	9606.ENSP00000379980	9606.ENSP00000428924	0	0	0	0	0.062	0.317	0.900	0.506	0.964
CD74	CTSC	9606.ENSP00000009530	9606.ENSP00000227266	0	0	0	0	0.076	0	0.900	0.251	0.924
CD74	HLA-DPB1	9606.ENSP00000009530	9606.ENSP00000408146	0	0	0	0	0.350	0.387	0.600	0.582	0.924
CD74	HLA-DOA	9606.ENSP00000009530	9606.ENSP00000229829	0	0	0	0	0.171	0.152	0.900	0.343	0.947
CD74	HLA-DQB1	9606.ENSP00000009530	9606.ENSP00000364080	0	0	0	0	0.708	0.473	0.600	0.562	0.969
CD74	CXCR4	9606.ENSP00000009530	9606.ENSP00000386884	0	0	0	0	0.098	0.270	0	0.988	0.991
CD74	HLA-DRB1	9606.ENSP00000009530	9606.ENSP00000353099	0	0	0	0	0.871	0.173	0.900	0.535	0.994
CD74	MIF	9606.ENSP00000009530	9606.ENSP00000215754	0	0	0	0	0	0.270	0.600	0.989	0.996
CDC6	NCAPG	9606.ENSP00000209728	9606.ENSP00000251496	0	0	0	0	0.901	0	0	0.358	0.934
CDC6	RRM2	9606.ENSP00000209728	9606.ENSP00000353770	0	0	0	0	0.860	0	0	0.548	0.934
CDC6	KIF11	9606.ENSP00000209728	9606.ENSP00000260731	0	0	0	0	0.914	0.057	0	0.310	0.939
CDC6	E2F4	9606.ENSP00000209728	9606.ENSP00000368686	0	0	0	0	0.073	0.104	0.900	0.657	0.967
CDC6	CCNB2	9606.ENSP00000209728	9606.ENSP00000288207	0	0	0	0	0.753	0.682	0	0.730	0.976
CDC6	RFC5	9606.ENSP00000209728	9606.ENSP00000408295	0.093	0	0	0	0.608	0.212	0.900	0.408	0.980
CDC6	CCNB1	9606.ENSP00000209728	9606.ENSP00000256442	0	0	0	0	0.813	0.757	0	0.780	0.989
CDC6	CDK1	9606.ENSP00000209728	9606.ENSP00000378699	0	0	0	0	0.816	0.747	0	0.871	0.993
CDC6	MCM10	9606.ENSP00000209728	9606.ENSP00000418268	0	0	0	0	0.822	0.739	0.600	0.908	0.998
CDCA3	CCNB1	9606.ENSP00000442068	9606.ENSP00000256442	0	0	0	0	0.846	0	0	0.460	0.913
CDCA3	KIF11	9606.ENSP00000442068	9606.ENSP00000260731	0	0	0	0	0.878	0	0	0.467	0.932
CDCA3	CCNB2	9606.ENSP00000442068	9606.ENSP00000288207	0	0	0	0	0.912	0	0	0.511	0.955
CDCA3	KIAA0101	9606.ENSP00000442068	9606.ENSP00000300035	0	0	0	0	0.867	0	0	0.632	0.949
CDCA3	BIRC5	9606.ENSP00000442068	9606.ENSP00000301633	0	0	0	0	0.895	0	0	0.456	0.940
CDCA3	ASPM	9606.ENSP00000442068	9606.ENSP00000356379	0	0	0	0	0.918	0	0	0.376	0.947
CDCA3	TTK	9606.ENSP00000442068	9606.ENSP00000358813	0	0	0	0	0.887	0	0	0.338	0.922
CDCA3	KIF4A	9606.ENSP00000442068	9606.ENSP00000363524	0	0	0	0	0.872	0	0	0.334	0.911
CDCA3	PTTG1	9606.ENSP00000442068	9606.ENSP00000377536	0	0	0	0	0.841	0	0	0.407	0.901
CDCA3	KIF20A	9606.ENSP00000442068	9606.ENSP00000378356	0	0	0	0	0.895	0	0	0.503	0.945
CDCA3	CDK1	9606.ENSP00000442068	9606.ENSP00000378699	0	0	0	0	0.942	0	0	0.572	0.974
CDCA3	TOP2A	9606.ENSP00000442068	9606.ENSP00000411532	0	0	0	0	0.943	0	0	0.464	0.968
CDCA3	PBK	9606.ENSP00000442068	9606.ENSP00000428489	0	0	0	0	0.938	0	0	0.367	0.959
CDH1	HGS	9606.ENSP00000261769	9606.ENSP00000331201	0	0	0	0	0.062	0.062	0.900	0.167	0.916
CDH1	CA2	9606.ENSP00000261769	9606.ENSP00000285379	0	0	0	0	0.062	0.058	0.900	0.194	0.919
CDH1	FLOT1	9606.ENSP00000261769	9606.ENSP00000365569	0	0	0	0	0	0.097	0.900	0.260	0.927
CDH1	LAMC2	9606.ENSP00000261769	9606.ENSP00000264144	0	0	0	0	0.108	0	0.900	0.336	0.935
CDH1	ZYX	9606.ENSP00000261769	9606.ENSP00000324422	0	0	0	0	0	0.121	0.900	0.342	0.937
CDH1	ACTN1	9606.ENSP00000261769	9606.ENSP00000377941	0	0	0	0	0	0.345	0.900	0.224	0.944
CDH1	PIP5K1C	9606.ENSP00000261769	9606.ENSP00000466363	0	0	0	0	0	0.651	0.900	0.143	0.967
CDH1	MMP9	9606.ENSP00000261769	9606.ENSP00000361405	0	0	0	0	0	0.058	0.900	0.835	0.983
CDH1	SNAI2	9606.ENSP00000261769	9606.ENSP00000380034	0	0	0	0	0	0	0.900	0.908	0.990
CDH1	EGFR	9606.ENSP00000261769	9606.ENSP00000275493	0	0	0	0	0.062	0.759	0.900	0.988	0.999
CDH1	MET	9606.ENSP00000261769	9606.ENSP00000317272	0	0	0	0	0.062	0.282	0.900	0.987	0.999
CDK1	CDC6	9606.ENSP00000378699	9606.ENSP00000209728	0	0	0	0	0.816	0.747	0	0.871	0.993
CDK1	CCND1	9606.ENSP00000378699	9606.ENSP00000227507	0	0	0	0	0.096	0.804	0.720	0.861	0.992
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.992	0.281	0.900	0.538	0.999
CDK1	CCNB1	9606.ENSP00000378699	9606.ENSP00000256442	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.987	0.559	0	0.835	0.998
CDK1	NDC80	9606.ENSP00000378699	9606.ENSP00000261597	0	0	0	0	0.982	0	0	0.579	0.992
CDK1	PRKAR2B	9606.ENSP00000378699	9606.ENSP00000265717	0	0	0	0	0.069	0.076	0.900	0.181	0.920
CDK1	ANLN	9606.ENSP00000378699	9606.ENSP00000265748	0	0	0	0	0.869	0	0	0.547	0.938
CDK1	NUF2	9606.ENSP00000378699	9606.ENSP00000271452	0	0	0	0	0.965	0	0	0.434	0.979
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	MELK	9606.ENSP00000378699	9606.ENSP00000298048	0	0	0	0.711	0.982	0.078	0	0.500	0.985
CDK1	KIAA0101	9606.ENSP00000378699	9606.ENSP00000300035	0	0	0	0	0.942	0	0	0.283	0.956
CDK1	BIRC5	9606.ENSP00000378699	9606.ENSP00000301633	0	0	0	0	0.963	0.462	0	0.600	0.991
CDK1	CDKN3	9606.ENSP00000378699	9606.ENSP00000335357	0	0	0	0	0.913	0.774	0	0.689	0.993
CDK1	NUP43	9606.ENSP00000378699	9606.ENSP00000342262	0	0	0	0	0.141	0	0.900	0.056	0.911
CDK1	PKN1	9606.ENSP00000378699	9606.ENSP00000343325	0	0	0	0.626	0.049	0.073	0.900	0.161	0.908
CDK1	SMC4	9606.ENSP00000378699	9606.ENSP00000349961	0	0	0	0	0.906	0.321	0.900	0.520	0.996
CDK1	RRM2	9606.ENSP00000378699	9606.ENSP00000353770	0	0	0	0	0.972	0.463	0	0.546	0.992
CDK1	CENPF	9606.ENSP00000378699	9606.ENSP00000355922	0	0	0	0	0.858	0	0	0.575	0.937
CDK1	KIF14	9606.ENSP00000378699	9606.ENSP00000356319	0	0	0	0	0.795	0.354	0	0.346	0.906
CDK1	ASPM	9606.ENSP00000378699	9606.ENSP00000356379	0	0	0	0	0.991	0.057	0	0.437	0.994
CDK1	TTK	9606.ENSP00000378699	9606.ENSP00000358813	0	0	0	0.650	0.990	0.130	0	0.599	0.993
CDK1	ZWINT	9606.ENSP00000378699	9606.ENSP00000363055	0	0	0	0	0.842	0	0	0.459	0.911
CDK1	KIF4A	9606.ENSP00000378699	9606.ENSP00000363524	0	0	0	0	0.942	0.152	0	0.668	0.982
CDK1	E2F4	9606.ENSP00000378699	9606.ENSP00000368686	0	0	0	0	0.123	0.257	0.900	0.647	0.973
CDK1	SEC13	9606.ENSP00000378699	9606.ENSP00000373312	0	0	0	0	0.072	0	0.900	0.074	0.906
CDK1	HMMR	9606.ENSP00000378699	9606.ENSP00000377492	0	0	0	0	0.926	0	0	0.325	0.948
CDK1	PTTG1	9606.ENSP00000378699	9606.ENSP00000377536	0	0	0	0	0.941	0.213	0	0.736	0.986
CDK1	KIF20A	9606.ENSP00000378699	9606.ENSP00000378356	0	0	0	0	0.964	0.152	0	0.583	0.986
CDK1	NUP88	9606.ENSP00000378699	9606.ENSP00000458954	0	0	0	0	0.088	0	0.900	0.082	0.909
CDK1	MCM10	9606.ENSP00000378699	9606.ENSP00000418268	0	0	0	0	0.837	0	0	0.507	0.916
CDK1	GOLGA2	9606.ENSP00000378699	9606.ENSP00000416097	0	0	0	0	0	0.213	0.900	0.307	0.940
CDK1	H2AFX	9606.ENSP00000378699	9606.ENSP00000434024	0	0	0	0	0.258	0.077	0.900	0.583	0.967
CDK1	CDCA3	9606.ENSP00000378699	9606.ENSP00000442068	0	0	0	0	0.942	0	0	0.572	0.974
CDK1	TOP2A	9606.ENSP00000378699	9606.ENSP00000411532	0	0	0	0	0.988	0.225	0	0.672	0.996
CDK1	PBK	9606.ENSP00000378699	9606.ENSP00000428489	0	0	0	0	0.989	0.474	0	0.784	0.998
CDK2AP1	GATAD2A	9606.ENSP00000261692	9606.ENSP00000353463	0	0	0	0	0.088	0.878	0	0.768	0.972
CDK5R1	EGR1	9606.ENSP00000318486	9606.ENSP00000239938	0	0	0	0	0.062	0	0.900	0.211	0.919
CDK5R1	GOLGA2	9606.ENSP00000318486	9606.ENSP00000416097	0	0	0	0	0	0	0.900	0.092	0.905
CDK5R1	JUN	9606.ENSP00000318486	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.124	0.908
CDKN2C	CCND1	9606.ENSP00000262662	9606.ENSP00000227507	0	0	0	0	0.062	0.488	0.900	0.609	0.978
CDKN3	NCAPG	9606.ENSP00000335357	9606.ENSP00000251496	0	0	0	0	0.904	0.056	0	0.312	0.932
CDKN3	CCNB1	9606.ENSP00000335357	9606.ENSP00000256442	0	0	0	0	0.867	0.153	0	0.598	0.951
CDKN3	CCNB2	9606.ENSP00000335357	9606.ENSP00000288207	0	0	0	0	0.858	0.153	0	0.404	0.922
CDKN3	MELK	9606.ENSP00000335357	9606.ENSP00000298048	0	0	0	0	0.899	0.143	0	0.117	0.917
CDKN3	TOP2A	9606.ENSP00000335357	9606.ENSP00000411532	0	0	0	0	0.875	0	0	0.316	0.911
CDKN3	PTTG1	9606.ENSP00000335357	9606.ENSP00000377536	0	0	0	0	0.907	0	0	0.177	0.920
CDKN3	PBK	9606.ENSP00000335357	9606.ENSP00000428489	0	0	0	0	0.904	0.111	0	0.152	0.922
CDKN3	ASPM	9606.ENSP00000335357	9606.ENSP00000356379	0	0	0	0	0.897	0.145	0	0.197	0.923
CDKN3	CDK1	9606.ENSP00000335357	9606.ENSP00000378699	0	0	0	0	0.913	0.774	0	0.689	0.993
CDO1	GAD1	9606.ENSP00000250535	9606.ENSP00000350928	0	0	0	0	0.062	0	0.900	0.067	0.904
CDO1	CTH	9606.ENSP00000250535	9606.ENSP00000359976	0	0	0	0	0.063	0	0.900	0.271	0.925
CDS1	AGPAT2	9606.ENSP00000295887	9606.ENSP00000360761	0.070	0	0	0	0.084	0	0.900	0.190	0.921
CDS1	PLD1	9606.ENSP00000295887	9606.ENSP00000342793	0	0	0	0	0.063	0	0.900	0.387	0.937
CEACAM8	FN1	9606.ENSP00000244336	9606.ENSP00000346839	0	0	0	0	0	0	0.900	0.183	0.914
CEBPA	TGFB1	9606.ENSP00000427514	9606.ENSP00000221930	0	0	0	0	0.069	0.058	0.900	0.290	0.929
CEBPA	MAPK14	9606.ENSP00000427514	9606.ENSP00000229795	0	0	0	0	0.062	0.061	0.900	0.321	0.932
CEBPA	MED25	9606.ENSP00000427514	9606.ENSP00000326767	0	0	0	0	0	0	0.900	0	0.900
CEBPA	JUN	9606.ENSP00000427514	9606.ENSP00000360266	0	0	0	0	0.077	0.316	0.900	0.984	0.998
CEBPA	CSF3R	9606.ENSP00000427514	9606.ENSP00000362195	0	0	0	0	0.110	0	0.900	0.610	0.962
CEBPA	E2F4	9606.ENSP00000427514	9606.ENSP00000368686	0	0	0	0	0	0.522	0.900	0.967	0.998
CEBPA	FOXO1	9606.ENSP00000427514	9606.ENSP00000368880	0	0	0	0	0.062	0.182	0	0.987	0.989
CEBPA	MED13	9606.ENSP00000427514	9606.ENSP00000380888	0	0	0	0	0	0	0.900	0.074	0.903
CEBPA	RUNX1T1	9606.ENSP00000427514	9606.ENSP00000402257	0	0	0	0	0	0.124	0.800	0.606	0.924
CEBPA	HELZ2	9606.ENSP00000427514	9606.ENSP00000417401	0	0	0	0	0	0	0.900	0.093	0.905
CEBPA	DDIT3	9606.ENSP00000427514	9606.ENSP00000448665	0	0	0	0	0	0.534	0	0.859	0.931
CEBPG	TRIB3	9606.ENSP00000284000	9606.ENSP00000217233	0	0	0	0	0.113	0.139	0.900	0.185	0.929
CEBPG	ATF4	9606.ENSP00000284000	9606.ENSP00000336790	0	0	0	0	0.087	0.786	0.600	0.413	0.948
CEBPG	ATF5	9606.ENSP00000284000	9606.ENSP00000396954	0	0	0	0	0.062	0.695	0.650	0.595	0.954
